Average Trip Duration (minutes),Amount of Users,Mode of User type
9.029850746268657,67,1
7.904761904761905,63,1
8.5625,32,1
7.823529411764706,34,1
10.0,20,1
57.958333333333336,24,1
12.4,10,1
8.714285714285714,7,1
7.0,1,1
14.333333333333334,6,1
9.391304347826088,23,1
15.2,65,1
11.608910891089108,202,1
13.263917525773197,485,1
13.193396226415095,212,1
13.46218487394958,119,1
10.909090909090908,121,1
11.448818897637794,127,1
12.130081300813009,123,1
25.116504854368934,103,1
12.520833333333334,144,1
12.988970588235293,272,1
12.39041095890411,438,1
14.96345514950166,301,1
12.855491329479769,173,1
33.354330708661415,127,1
10.381578947368421,76,1
11.566666666666666,60,1
7.565217391304348,23,1
50.53846153846154,13,1
9.333333333333334,9,1
6.5,2,1
7.0,1,1
18.5,2,1
13.88,25,1
12.702702702702704,74,1
12.196787148594378,249,1
11.493562231759658,466,1
10.737827715355806,267,1
15.937984496124031,129,1
12.366412213740459,131,1
11.068965517241379,145,1
15.143884892086332,139,1
13.639097744360901,133,1
15.042682926829269,164,1
12.50171821305842,291,1
13.473347547974413,469,1
11.72635135135135,296,1
10.782857142857143,175,1
10.25503355704698,149,1
10.266666666666667,90,1
11.660377358490566,53,1
10.714285714285714,28,1
7.333333333333333,9,1
12.0,7,1
20.333333333333332,3,1
13.0,1,1
14.333333333333334,3,1
11.25925925925926,27,1
9.444444444444445,81,1
12.320422535211268,284,1
11.59351145038168,524,1
13.846938775510203,294,1
13.867549668874172,151,1
15.104575163398692,153,1
13.772972972972973,185,1
16.6875,160,1
15.461538461538462,169,1
28.871657754010695,187,1
30.99171270718232,362,1
14.621468926553673,531,1
11.713395638629283,321,1
10.49537037037037,216,1
29.723076923076924,130,1
10.98019801980198,101,1
167.17808219178082,73,1
12.24390243902439,41,1
18.727272727272727,33,1
10.8,10,1
7.0,6,1
17.8,5,1
12.058823529411764,17,1
9.75,92,1
11.356209150326798,306,1
12.107003891050583,514,1
11.505190311418685,289,1
12.251748251748252,143,1
15.44927536231884,138,1
27.147368421052633,190,1
12.161490683229813,161,1
17.708333333333332,144,1
16.98901098901099,182,1
13.533950617283951,324,1
11.727272727272727,495,1
16.325657894736842,304,1
10.80327868852459,183,1
10.361538461538462,130,1
11.6125,80,1
11.0,82,1
12.291666666666666,48,1
9.5,10,1
12.9,10,1
4.333333333333333,3,1
12.0,1,1
10.083333333333334,12,1
7.5,12,1
13.636363636363637,33,1
10.10204081632653,49,1
10.625,32,1
9.882352941176471,17,1
12.454545454545455,11,1
13.533333333333333,15,1
7.714285714285714,7,1
6.222222222222222,18,1
5.9,10,1
9.277777777777779,18,1
11.944444444444445,36,1
8.818181818181818,22,1
8.5625,16,1
8.25,8,1
7.888888888888889,9,1
12.8,5,1
12.928571428571429,14,1
25.375,16,1
5.888888888888889,9,1
19.333333333333332,3,1
11.5,2,1
11.0,1,1
12.5,8,1
12.130434782608695,23,1
13.6,30,1
12.923076923076923,78,1
15.527472527472527,91,1
12.526315789473685,76,1
12.495495495495495,111,1
13.94890510948905,137,1
22.836363636363636,110,1
11.303571428571429,112,1
12.576271186440678,118,1
11.850467289719626,107,1
12.702970297029703,101,1
12.956521739130435,69,1
14.26086956521739,69,1
15.31578947368421,57,1
10.433962264150944,53,1
7.953488372093023,43,1
7.9655172413793105,29,1
9.166666666666666,18,1
16.9375,16,1
15.666666666666666,3,1
15.25,4,1
4.5,4,1
12.7,10,1
29.09090909090909,11,1
17.675675675675677,37,1
8.71830985915493,71,1
12.646464646464647,99,1
13.209523809523809,105,1
11.171875,128,1
12.679389312977099,131,1
18.159420289855074,138,1
11.563636363636364,110,1
13.672727272727272,110,1
21.598130841121495,107,1
34.54639175257732,97,1
9.719101123595506,89,1
8.0,44,1
11.193548387096774,31,1
10.314285714285715,35,1
10.692307692307692,13,1
10.0,9,1
9.625,8,1
5.0,2,1
5.0,2,1
16.0,1,1
10.333333333333334,9,1
10.18918918918919,37,1
12.412213740458014,131,1
11.708588957055214,326,1
10.37704918032787,183,1
9.044943820224718,89,1
9.061855670103093,97,1
15.24742268041237,97,1
11.326086956521738,92,1
10.104166666666666,96,1
18.032,125,1
11.20673076923077,208,1
11.975138121546962,362,1
11.151394422310757,251,1
9.552631578947368,152,1
8.95,100,1
9.617647058823529,68,1
8.854166666666666,48,1
9.8,25,1
10.0,11,1
9.0,2,1
8.333333333333334,3,1
2.0,1,1
9.0,2,1
10.11111111111111,18,1
10.644736842105264,76,1
14.767543859649123,228,1
10.971563981042655,422,1
10.276150627615063,239,1
11.584070796460177,113,1
28.577319587628867,97,1
11.810344827586206,116,1
10.90625,96,1
11.228070175438596,114,1
12.162393162393162,117,1
11.558333333333334,240,1
36.42045454545455,352,1
10.558333333333334,240,1
9.611464968152866,157,1
12.342857142857143,105,1
40.21951219512195,82,1
94.55172413793103,58,1
30.0,24,1
13.5,10,1
11.5,8,1
11.0,4,1
11.0,5,1
8.764705882352942,17,1
10.153846153846153,65,1
11.811428571428571,175,1
10.786833855799372,319,1
10.007633587786259,131,1
8.955555555555556,90,1
8.779220779220779,77,1
32.4375,64,1
9.092592592592593,54,1
9.13953488372093,43,1
9.395833333333334,48,1
13.63855421686747,83,1
9.192660550458715,109,1
9.916666666666666,48,1
9.89655172413793,29,1
12.5,14,1
9.692307692307692,13,1
12.083333333333334,12,1
13.571428571428571,7,1
11.5,2,1
13.25,4,1
12.5,2,1
6.8,5,1
13.055555555555555,18,1
13.863636363636363,44,1
11.543859649122806,57,1
11.1875,32,1
9.911764705882353,34,1
10.18,50,1
12.217391304347826,46,1
9.212765957446809,47,1
9.415094339622641,53,1
10.556818181818182,88,1
12.005586592178771,179,1
10.416666666666666,108,1
24.377777777777776,90,1
22.91044776119403,67,1
10.409090909090908,44,1
10.11111111111111,45,1
9.705882352941176,17,1
8.125,8,1
17.0,10,1
17.166666666666668,6,1
4.0,1,1
13.5,2,1
11.1,10,1
11.06060606060606,33,1
11.169117647058824,136,1
12.167235494880545,293,1
13.154696132596685,181,1
13.147727272727273,88,1
9.479591836734693,98,1
9.958677685950413,121,1
10.526881720430108,93,1
11.274336283185841,113,1
11.742857142857142,105,1
11.55,200,1
16.54325259515571,289,1
11.84393063583815,173,1
10.553719008264462,121,1
10.775862068965518,58,1
9.94,50,1
24.28301886792453,53,1
8.71875,32,1
9.76,25,1
15.95,20,1
14.714285714285714,7,1
10.714285714285714,7,1
9.0,5,1
10.666666666666666,3,1
11.2,10,1
8.703703703703704,27,1
13.657894736842104,38,1
28.647058823529413,51,1
20.012345679012345,81,1
14.115384615384615,104,1
11.891304347826088,92,1
16.68595041322314,121,1
11.863636363636363,88,1
11.804597701149426,87,1
12.897196261682243,107,1
13.46236559139785,93,1
10.49438202247191,89,1
7.215686274509804,51,1
11.333333333333334,45,1
10.659574468085106,47,1
10.10344827586207,29,1
11.352941176470589,34,1
8.9,20,1
7.6923076923076925,13,1
11.461538461538462,13,1
22.0,3,1
14.0,2,1
9.5,12,1
10.928571428571429,14,1
19.225806451612904,31,1
9.924528301886792,53,1
15.670731707317072,82,1
12.313725490196079,102,1
14.948717948717949,117,1
12.99099099099099,111,1
22.533898305084747,118,1
16.106194690265486,113,1
17.265486725663717,113,1
12.522522522522523,111,1
11.066666666666666,135,1
14.264367816091953,87,1
8.339622641509434,53,1
12.454545454545455,55,1
10.0,49,1
10.28,25,1
8.833333333333334,6,1
8.75,4,1
281.3333333333333,3,2
2.0,1,1
15.0,1,1
10.590909090909092,22,1
10.49056603773585,53,1
11.372549019607844,153,1
11.679347826086957,368,1
10.27,200,1
12.421052631578947,114,1
17.0989010989011,91,1
11.824742268041238,97,1
12.375,120,1
12.115384615384615,104,1
11.420168067226891,119,1
11.455752212389381,226,1
12.148051948051949,385,1
22.06477732793522,247,1
23.917098445595855,193,1
9.841121495327103,107,1
8.962025316455696,79,1
6.964285714285714,28,1
9.0,11,1
8.807017543859649,57,1
9.9375,96,1
11.204225352112676,142,1
11.32876712328767,146,1
10.956043956043956,91,1
10.58904109589041,73,1
10.272727272727273,44,1
10.222222222222221,36,1
9.294117647058824,17,1
36.583333333333336,12,1
6.0,1,1
9.75,4,1
6.0,1,1
8.0,1,1
10.307692307692308,13,1
11.65625,32,1
10.957983193277311,119,1
12.37719298245614,228,1
10.251497005988025,167,1
9.866666666666667,105,1
10.67123287671233,73,1
15.741573033707866,89,1
9.231707317073171,82,1
15.284090909090908,88,1
11.52,100,1
13.90783410138249,217,1
13.536507936507936,315,1
12.62962962962963,216,1
11.353333333333333,150,1
9.365853658536585,82,1
12.87037037037037,54,1
10.5,46,1
11.458333333333334,24,1
42.55555555555556,9,1
10.5,10,1
18.25,4,1
9.5,2,1
12.9375,16,1
9.407407407407407,27,1
11.507575757575758,132,1
11.397769516728625,269,1
9.977900552486188,181,1
10.686868686868687,99,1
25.233766233766232,77,1
11.4,110,1
9.754716981132075,106,1
12.010752688172044,93,1
14.457943925233645,107,1
21.679802955665025,203,1
12.445182724252492,301,1
13.666666666666666,210,1
11.152380952380952,105,1
9.575757575757576,66,1
39.11363636363637,44,1
9.615384615384615,26,1
14.192307692307692,26,1
12.357142857142858,14,1
137.92857142857142,14,1
17.666666666666668,6,1
9.333333333333334,3,1
12.5,2,1
21.0,1,1
7.454545454545454,11,1
11.0,20,1
23.93103448275862,29,1
10.581818181818182,55,1
9.457142857142857,70,1
13.81132075471698,106,1
12.967032967032967,91,1
15.33,100,1
23.973214285714285,112,1
14.301204819277109,83,1
12.88888888888889,72,1
11.25925925925926,81,1
38.01960784313726,102,1
43.967213114754095,61,1
13.294117647058824,34,1
85.17142857142858,35,1
10.0,34,1
12.304347826086957,23,1
9.470588235294118,17,1
15.307692307692308,13,1
13.0,15,1
3.0,1,1
8.0,2,1
9.0,6,1
8.666666666666666,9,1
7.357142857142857,14,1
9.137254901960784,51,1
11.76923076923077,65,1
10.101694915254237,59,1
11.453703703703704,108,1
57.67777777777778,90,1
18.64835164835165,91,1
32.1875,96,1
13.56,75,1
12.067415730337078,89,1
10.106060606060606,66,1
8.245901639344263,61,1
9.161290322580646,31,1
9.4,30,1
12.380952380952381,21,1
55.714285714285715,14,1
5.222222222222222,9,1
5.0,3,1
2.0,1,1
18.666666666666668,3,1
8.125,16,1
10.71875,32,1
11.496240601503759,133,1
11.054151624548737,277,1
11.75776397515528,161,1
11.954545454545455,88,1
12.71875,64,1
9.082474226804123,97,1
11.132530120481928,83,1
12.222222222222221,72,1
14.350427350427351,117,1
11.45625,160,1
11.753205128205128,312,1
10.670995670995671,231,1
10.14,150,1
10.948051948051948,77,1
18.87142857142857,70,1
10.454545454545455,33,1
12.277777777777779,18,1
6.875,8,1
8.6,5,1
15.0,2,1
14.0,1,1
9.368421052631579,19,1
13.872727272727273,55,1
12.372549019607844,153,1
10.26969696969697,330,1
11.086206896551724,174,1
9.934579439252337,107,1
11.038461538461538,78,1
9.797752808988765,89,1
10.635416666666666,96,1
9.352941176470589,85,1
10.634782608695652,115,1
11.208530805687204,211,1
15.612179487179487,312,1
15.47844827586207,232,1
9.736486486486486,148,1
16.801980198019802,101,1
9.621621621621621,74,1
11.73469387755102,49,1
7.954545454545454,22,1
8.333333333333334,6,1
11.0,6,1
5.0,1,1
14.0,2,1
8.5625,16,1
10.355555555555556,45,1
11.786666666666667,150,1
12.952513966480447,358,1
13.36723163841808,177,1
11.652173913043478,92,1
12.027027027027026,74,1
8.333333333333334,114,1
9.458333333333334,96,1
47.265822784810126,79,1
9.544715447154472,123,1
10.917127071823204,181,1
11.483221476510067,298,1
10.5678391959799,199,1
10.323076923076924,130,1
9.050632911392405,79,1
9.032786885245901,61,1
9.75,36,1
9.823529411764707,17,1
7.0,6,1
9.25,4,1
5.333333333333333,3,1
9.0,1,1
10.428571428571429,7,1
8.583333333333334,12,1
12.224489795918368,49,1
10.423913043478262,92,1
9.614678899082568,109,1
8.851851851851851,54,1
9.5,60,1
10.290322580645162,62,1
9.516129032258064,62,1
8.795918367346939,49,1
10.67032967032967,91,1
13.006756756756756,148,1
11.923913043478262,276,1
10.735,200,1
11.685897435897436,156,1
9.377358490566039,106,1
11.552941176470588,85,1
19.50793650793651,63,1
8.275862068965518,29,1
25.23076923076923,13,1
10.857142857142858,7,1
6.0,5,1
6.5,2,1
123.75,8,1
11.0,11,1
11.851063829787234,47,1
12.518518518518519,162,1
11.792792792792794,333,1
9.97549019607843,204,1
9.757281553398059,103,1
11.228346456692913,127,1
12.76056338028169,142,1
11.88976377952756,127,1
13.352,125,1
13.042735042735043,117,1
18.33922261484099,283,1
32.905913978494624,372,1
11.732394366197184,213,1
11.117117117117116,111,1
11.285714285714286,70,1
11.910714285714286,56,1
15.24390243902439,41,1
9.620689655172415,29,1
28.074074074074073,27,1
16.6,15,1
214.375,16,1
13.333333333333334,3,1
6.4,5,1
15.833333333333334,6,1
19.833333333333332,12,1
11.95,20,1
205.42105263157896,57,1
16.38961038961039,77,1
17.074380165289256,121,1
14.121019108280255,157,1
16.303030303030305,165,1
16.5,190,1
17.047619047619047,147,1
16.593984962406015,133,1
16.306306306306308,111,1
13.51968503937008,127,1
13.212765957446809,94,1
13.741573033707866,89,1
51.05263157894737,57,1
14.317073170731707,41,1
15.106382978723405,47,1
12.0,35,1
64.04545454545455,22,1
74.45454545454545,11,1
9.0,11,1
11.5,2,1
5.25,4,1
9.0,1,1
18.25,8,1
13.538461538461538,13,1
14.666666666666666,27,1
12.791666666666666,48,1
12.280701754385966,57,1
12.010752688172044,93,1
12.082568807339449,109,1
15.046511627906977,86,1
13.428571428571429,91,1
12.016949152542374,118,1
17.51685393258427,89,1
15.017857142857142,112,1
22.275510204081634,98,1
10.35135135135135,74,1
11.319148936170214,47,1
12.542857142857143,35,1
11.475,40,1
8.692307692307692,13,1
7.222222222222222,9,1
39.0,6,1
5.75,4,1
12.0,3,1
12.0,4,1
10.923076923076923,13,1
10.292307692307693,65,1
13.708571428571428,175,1
11.746556473829202,363,1
11.980487804878049,205,1
23.831460674157302,89,1
15.495145631067961,103,1
12.43157894736842,95,1
15.126436781609195,87,1
11.686868686868687,99,1
19.221374045801525,131,1
13.235807860262009,229,1
12.246113989637307,386,1
12.67557251908397,262,1
11.92361111111111,144,1
10.364583333333334,96,1
105.0,69,1
10.4375,32,1
10.523809523809524,21,1
7.818181818181818,11,1
6.0,4,1
14.0,3,1
13.0,3,1
16.75,4,1
12.36,25,1
10.612903225806452,62,1
10.927083333333334,192,1
12.526881720430108,372,1
11.74074074074074,216,1
12.99090909090909,110,1
16.23134328358209,134,1
14.872340425531915,141,1
21.581196581196583,117,1
12.211382113821138,123,1
12.986013986013987,143,1
12.88888888888889,225,1
12.785365853658536,410,1
11.321969696969697,264,1
10.761627906976743,172,1
10.144329896907216,97,1
11.186666666666667,75,1
14.60344827586207,58,1
12.208333333333334,24,1
10.588235294117647,17,1
7.555555555555555,9,1
5.0,1,1
11.5,2,1
10.8,5,1
10.428571428571429,14,1
10.610169491525424,59,1
12.76923076923077,182,1
13.51338199513382,411,1
10.903614457831326,249,1
13.964285714285714,112,1
14.194444444444445,108,1
12.183333333333334,120,1
35.65079365079365,126,1
18.287769784172664,139,1
16.376344086021504,186,1
15.475609756097562,328,1
14.064814814814815,540,1
12.288461538461538,312,1
11.64390243902439,205,1
11.263565891472869,129,1
11.373737373737374,99,1
10.140845070422536,71,1
13.527777777777779,36,1
9.095238095238095,21,1
12.857142857142858,7,1
5.0,5,1
11.5,4,1
22.5,2,1
10.35,20,1
11.125,72,1
11.5990990990991,222,1
11.936708860759493,474,1
13.324894514767932,237,1
13.5578231292517,147,1
22.444444444444443,162,1
19.285714285714285,182,1
14.925465838509316,161,1
15.945945945945946,148,1
14.796511627906977,172,1
22.43,300,1
13.474849094567404,497,1
13.900763358778626,262,1
11.34375,128,1
10.16504854368932,103,1
9.229508196721312,61,1
11.092105263157896,76,1
10.181818181818182,33,1
12.64,25,1
7.333333333333333,12,1
9.5,4,1
7.333333333333333,3,1
13.333333333333334,3,1
10.857142857142858,21,1
11.90625,64,1
12.88125,160,1
12.158640226628895,353,1
15.936170212765957,188,1
11.023255813953488,129,1
14.514285714285714,140,1
26.97761194029851,134,1
14.551020408163266,98,1
16.253012048192772,83,1
15.258928571428571,112,1
14.953125,256,1
12.746666666666666,300,1
14.044843049327355,223,1
11.828358208955224,134,1
11.25301204819277,83,1
11.46774193548387,62,1
15.737704918032787,61,1
12.675675675675675,37,1
10.892857142857142,28,1
13.722222222222221,18,1
24.0,15,1
156.14285714285714,7,2
114.0,8,2
10.0,4,1
11.727272727272727,11,1
10.823529411764707,17,1
11.153846153846153,52,1
15.636363636363637,110,1
23.148809523809526,168,1
28.56179775280899,267,1
40.78832116788321,274,1
26.080459770114942,348,1
30.14076246334311,341,1
33.06232294617564,353,2
26.84,325,1
22.00632911392405,316,1
36.873517786561266,253,1
14.704,125,1
10.313432835820896,67,1
11.375,56,1
12.717391304347826,46,1
31.125,32,1
21.96969696969697,33,1
19.962962962962962,27,1
67.26315789473684,19,1
13.4,5,1
10.0,2,1
10.4,5,1
7.0,8,1
12.73913043478261,23,1
16.86046511627907,43,1
15.0875,80,1
20.301470588235293,136,1
17.540106951871657,187,1
20.797665369649806,257,1
29.17117117117117,222,1
23.11111111111111,216,1
21.60326086956522,184,1
21.198795180722893,166,1
21.455357142857142,224,1
130.75280898876406,178,1
14.98019801980198,101,1
9.132075471698114,53,1
9.444444444444445,54,1
9.465116279069768,43,1
7.357142857142857,14,1
21.666666666666668,18,1
161.25,4,1
3.0,1,1
13.0,3,1
8.0,1,1
10.1,30,1
11.661016949152541,59,1
11.824644549763033,211,1
11.802777777777777,360,1
9.669117647058824,136,1
11.588235294117647,51,1
13.714285714285714,49,1
8.320754716981131,53,1
9.708333333333334,48,1
10.435294117647059,85,1
12.5390625,128,1
11.063559322033898,236,1
11.255868544600938,426,1
11.849056603773585,318,1
10.116822429906541,214,1
21.90983606557377,122,1
9.438202247191011,89,1
9.955555555555556,45,1
8.0,24,1
6.214285714285714,14,1
16.8,5,2
11.166666666666666,6,1
5.666666666666667,3,1
20.75,4,1
341.57894736842104,19,1
11.304347826086957,92,1
11.547325102880658,243,1
13.036750483558993,517,1
13.488461538461538,260,1
12.184397163120567,141,1
13.033557046979865,149,1
12.266666666666667,150,1
12.193798449612403,129,1
9.842592592592593,108,1
10.432835820895523,67,1
10.74074074074074,108,1
19.591549295774648,142,1
10.107843137254902,102,1
11.147058823529411,68,1
9.736842105263158,57,1
77.65789473684211,38,1
10.451612903225806,31,1
311.14285714285717,14,1
5.833333333333333,6,1
17.666666666666668,3,1
8.666666666666666,3,1
18.0,1,1
23.5,2,1
9.263157894736842,19,1
11.4,80,1
11.676923076923076,195,1
12.089285714285714,336,1
10.671875,192,1
10.902654867256636,113,1
10.958333333333334,120,1
11.149253731343284,134,1
11.741071428571429,112,1
10.833333333333334,126,1
15.129411764705882,85,1
9.679012345679013,81,1
11.93093093093093,333,1
11.278625954198473,262,1
14.886255924170616,211,1
11.017241379310345,116,1
12.768292682926829,82,1
11.433333333333334,60,1
7.916666666666667,36,1
7.529411764705882,17,1
12.6,5,1
33.0,1,1
12.333333333333334,3,1
10.6,20,1
11.059701492537313,67,1
12.11229946524064,187,1
10.959232613908872,417,1
12.772093023255813,215,1
18.892857142857142,112,1
12.48360655737705,122,1
13.285714285714286,147,1
11.016666666666667,120,1
11.147826086956522,115,1
12.078740157480315,127,1
11.461254612546126,271,1
11.517073170731708,410,1
11.321799307958477,289,1
10.881720430107526,186,1
10.267857142857142,112,1
8.318181818181818,88,1
8.5,36,1
11.466666666666667,30,1
39.55555555555556,18,1
17.5,10,1
261.75,8,[1 2]
34.0,3,1
16.5,6,1
9.6875,16,1
11.65625,64,1
11.873684210526315,190,1
11.046082949308756,434,1
10.771028037383177,214,1
11.5703125,128,1
11.459016393442623,122,1
12.576470588235294,170,1
15.576271186440678,59,1
9.583333333333334,48,1
10.507692307692308,65,1
11.174242424242424,132,1
11.645985401459853,274,1
12.561904761904762,210,1
107.56140350877193,171,1
10.7,80,1
10.227272727272727,66,1
10.736842105263158,57,1
10.869565217391305,46,1
9.210526315789474,19,1
10.444444444444445,27,1
10.909090909090908,22,1
9.0,4,1
1715.7142857142858,7,1
20.0,5,1
11.4,5,1
15.666666666666666,24,1
9.822222222222223,45,1
10.934065934065934,91,1
16.18867924528302,106,1
11.479338842975206,121,1
14.795180722891565,166,1
18.442105263157895,190,1
17.42439024390244,205,1
15.834170854271356,199,1
68.53478260869565,230,1
15.061538461538461,195,1
12.7,160,1
11.792792792792794,111,1
9.523255813953488,86,1
9.4,75,1
9.027777777777779,72,1
13.4375,48,1
12.08,25,1
12.59375,32,1
22.76,25,2
3.0,1,1
668.25,4,[1 2]
11.5,2,1
9.166666666666666,6,1
9.26086956521739,23,1
9.928571428571429,42,1
29.01,100,1
13.878260869565217,115,1
15.218543046357615,151,1
15.651041666666666,192,1
