Start Time,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-08-05 07:00:00,51.642857142857146,14,9,5,64.0,36.0
2018-08-05 08:00:00,50.03846153846154,26,8,18,31.0,69.0
2018-08-05 09:00:00,43.660377358490564,53,9,44,17.0,83.0
2018-08-05 10:00:00,30.306818181818183,88,21,67,24.0,76.0
2018-08-05 11:00:00,27.878048780487806,82,18,64,22.0,78.0
2018-08-05 12:00:00,32.6530612244898,98,20,78,20.0,80.0
2018-08-05 13:00:00,31.953846153846154,130,25,105,19.0,81.0
2018-08-05 14:00:00,29.169934640522875,153,25,128,16.0,84.0
2018-08-05 15:00:00,31.842105263157894,152,25,127,16.0,84.0
2018-08-05 16:00:00,32.84057971014493,138,38,100,28.0,72.0
2018-08-05 17:00:00,28.91216216216216,148,23,125,16.0,84.0
2018-08-05 18:00:00,27.854166666666668,144,14,130,10.0,90.0
2018-08-05 19:00:00,26.94776119402985,134,35,99,26.0,74.0
2018-08-05 20:00:00,28.513274336283185,113,26,87,23.0,77.0
2018-08-05 21:00:00,30.65934065934066,91,14,77,15.0,85.0
2018-08-05 22:00:00,26.208955223880597,67,11,56,16.0,84.0
2018-08-05 23:00:00,26.12962962962963,54,21,33,39.0,61.0
2018-08-06 00:00:00,28.941176470588236,17,6,11,35.0,65.0
2018-08-06 01:00:00,25.583333333333332,12,5,7,42.0,58.0
2018-08-06 02:00:00,21.90909090909091,11,4,7,36.0,64.0
2018-08-06 03:00:00,10.333333333333334,3,3,0,100.0,0.0
2018-08-06 04:00:00,22.857142857142858,7,6,1,86.0,14.0
2018-08-06 05:00:00,13.833333333333334,18,9,9,50.0,50.0
2018-08-06 06:00:00,7.090909090909091,22,9,13,41.0,59.0
2018-08-06 07:00:00,11.088235294117647,68,29,39,43.0,57.0
2018-08-06 08:00:00,14.636363636363637,99,33,66,33.0,67.0
2018-08-06 09:00:00,22.26153846153846,65,29,36,45.0,55.0
2018-08-06 10:00:00,21.34375,64,19,45,30.0,70.0
2018-08-06 11:00:00,27.621951219512194,82,23,59,28.0,72.0
2018-08-06 12:00:00,21.904761904761905,84,30,54,36.0,64.0
2018-08-06 13:00:00,23.602272727272727,88,23,65,26.0,74.0
2018-08-06 14:00:00,22.247619047619047,105,32,73,30.0,70.0
2018-08-06 15:00:00,30.036585365853657,82,20,62,24.0,76.0
2018-08-06 16:00:00,19.862745098039216,102,35,67,34.0,66.0
2018-08-06 17:00:00,21.878048780487806,164,57,107,35.0,65.0
2018-08-06 18:00:00,22.411290322580644,124,33,91,27.0,73.0
2018-08-06 19:00:00,28.405405405405407,148,44,104,30.0,70.0
2018-08-06 20:00:00,30.050847457627118,118,26,92,22.0,78.0
2018-08-06 21:00:00,24.386138613861387,101,34,67,34.0,66.0
2018-08-06 22:00:00,30.0625,64,16,48,25.0,75.0
2018-08-06 23:00:00,20.114285714285714,35,12,23,34.0,66.0
2018-08-07 00:00:00,24.346153846153847,26,11,15,42.0,58.0
2018-08-07 01:00:00,16.3,10,3,7,30.0,70.0
2018-08-07 02:00:00,87.5,6,3,3,50.0,50.0
2018-08-07 03:00:00,9.0,3,3,0,100.0,0.0
2018-08-07 04:00:00,9.6,5,3,2,60.0,40.0
2018-08-07 05:00:00,15.692307692307692,13,5,8,38.0,62.0
2018-08-07 06:00:00,39.51724137931034,29,9,20,31.0,69.0
2018-08-07 07:00:00,14.444444444444445,72,35,37,49.0,51.0
2018-08-07 08:00:00,13.354166666666666,96,35,61,36.0,64.0
2018-08-07 09:00:00,14.571428571428571,84,31,53,37.0,63.0
2018-08-07 10:00:00,19.737704918032787,61,17,44,28.0,72.0
2018-08-07 11:00:00,26.951807228915662,83,26,57,31.0,69.0
2018-08-07 12:00:00,24.650943396226417,106,36,70,34.0,66.0
2018-08-07 13:00:00,14.24,75,33,42,44.0,56.0
2018-08-07 14:00:00,26.666666666666668,75,22,53,29.0,71.0
2018-08-07 15:00:00,18.352941176470587,85,29,56,34.0,66.0
2018-08-07 16:00:00,17.870689655172413,116,41,75,35.0,65.0
2018-08-07 17:00:00,19.625,184,53,131,29.0,71.0
2018-08-07 18:00:00,18.901960784313726,153,46,107,30.0,70.0
2018-08-07 19:00:00,18.348214285714285,112,33,79,29.0,71.0
2018-08-07 20:00:00,36.37179487179487,78,21,57,27.0,73.0
2018-08-07 21:00:00,35.067567567567565,74,32,42,43.0,57.0
2018-08-07 22:00:00,23.661290322580644,62,10,52,16.0,84.0
2018-08-07 23:00:00,31.944444444444443,36,9,27,25.0,75.0
2018-08-08 00:00:00,38.0,15,3,12,20.0,80.0
2018-08-08 01:00:00,35.5,16,2,14,12.0,88.0
2018-08-08 02:00:00,19.88888888888889,9,4,5,44.0,56.0
2018-08-08 03:00:00,12.666666666666666,3,0,3,0.0,100.0
2018-08-08 04:00:00,11.75,4,2,2,50.0,50.0
2018-08-08 05:00:00,7.0,12,8,4,67.0,33.0
2018-08-08 06:00:00,20.1875,32,16,16,50.0,50.0
2018-08-08 07:00:00,21.952380952380953,63,32,31,51.0,49.0
2018-08-08 08:00:00,10.931372549019608,102,46,56,45.0,55.0
2018-08-08 09:00:00,21.070422535211268,71,24,47,34.0,66.0
2018-08-08 10:00:00,23.642857142857142,56,16,40,29.0,71.0
2018-08-08 11:00:00,36.407407407407405,81,25,56,31.0,69.0
2018-08-08 12:00:00,24.735294117647058,102,35,67,34.0,66.0
2018-08-08 13:00:00,21.041666666666668,72,32,40,44.0,56.0
2018-08-08 14:00:00,22.064102564102566,78,25,53,32.0,68.0
2018-08-08 15:00:00,27.933333333333334,90,31,59,34.0,66.0
2018-08-08 16:00:00,17.212962962962962,108,47,61,44.0,56.0
2018-08-08 17:00:00,16.698630136986303,146,42,104,29.0,71.0
2018-08-08 18:00:00,18.065217391304348,92,30,62,33.0,67.0
2018-08-08 19:00:00,20.068376068376068,117,31,86,26.0,74.0
2018-08-08 20:00:00,24.169811320754718,106,26,80,25.0,75.0
2018-08-08 21:00:00,22.906666666666666,75,19,56,25.0,75.0
2018-08-08 22:00:00,22.625,48,17,31,35.0,65.0
2018-08-08 23:00:00,23.4,30,5,25,17.0,83.0
2018-08-09 00:00:00,14.9375,16,5,11,31.0,69.0
2018-08-09 01:00:00,31.416666666666668,12,7,5,58.0,42.0
2018-08-09 02:00:00,25.75,8,2,6,25.0,75.0
2018-08-09 03:00:00,34.5,4,0,4,0.0,100.0
2018-08-09 04:00:00,8.428571428571429,7,4,3,57.0,43.0
2018-08-09 05:00:00,10.4375,16,9,7,56.0,44.0
2018-08-09 06:00:00,12.78125,32,16,16,50.0,50.0
2018-08-09 07:00:00,13.970149253731343,67,29,38,43.0,57.0
2018-08-09 08:00:00,13.650485436893204,103,42,61,41.0,59.0
2018-08-09 09:00:00,20.58139534883721,86,31,55,36.0,64.0
2018-08-09 10:00:00,23.63235294117647,68,19,49,28.0,72.0
2018-08-09 11:00:00,18.476190476190474,84,24,60,29.0,71.0
2018-08-09 12:00:00,14.127450980392156,102,39,63,38.0,62.0
2018-08-09 13:00:00,29.533333333333335,90,24,66,27.0,73.0
2018-08-09 14:00:00,23.93617021276596,94,33,61,35.0,65.0
2018-08-09 15:00:00,13.443037974683545,79,25,54,32.0,68.0
2018-08-09 16:00:00,26.04,100,33,67,33.0,67.0
2018-08-09 17:00:00,15.847222222222221,144,49,95,34.0,66.0
2018-08-09 18:00:00,25.517857142857142,112,42,70,38.0,62.0
2018-08-09 19:00:00,22.694915254237287,118,42,76,36.0,64.0
2018-08-09 20:00:00,20.369565217391305,92,31,61,34.0,66.0
2018-08-09 21:00:00,20.57608695652174,92,24,68,26.0,74.0
2018-08-09 22:00:00,27.444444444444443,45,9,36,20.0,80.0
2018-08-09 23:00:00,16.21276595744681,47,15,32,32.0,68.0
2018-08-10 00:00:00,28.333333333333332,24,15,9,62.0,38.0
2018-08-10 01:00:00,39.05263157894737,19,5,14,26.0,74.0
2018-08-10 02:00:00,20.666666666666668,9,2,7,22.0,78.0
2018-08-10 03:00:00,32.5,4,2,2,50.0,50.0
2018-08-10 04:00:00,15.6,5,1,4,20.0,80.0
2018-08-10 05:00:00,10.615384615384615,13,7,6,54.0,46.0
2018-08-10 06:00:00,28.727272727272727,22,7,15,32.0,68.0
2018-08-10 07:00:00,16.80327868852459,61,22,39,36.0,64.0
2018-08-10 08:00:00,18.345238095238095,84,39,45,46.0,54.0
2018-08-10 09:00:00,21.236842105263158,76,21,55,28.0,72.0
2018-08-10 10:00:00,26.85185185185185,81,26,55,32.0,68.0
2018-08-10 11:00:00,30.684782608695652,92,26,66,28.0,72.0
2018-08-10 12:00:00,25.58407079646018,113,35,78,31.0,69.0
2018-08-10 13:00:00,20.666666666666668,99,36,63,36.0,64.0
2018-08-10 14:00:00,25.092307692307692,130,28,102,22.0,78.0
2018-08-10 15:00:00,22.26890756302521,119,42,77,35.0,65.0
2018-08-10 16:00:00,25.008849557522122,113,27,86,24.0,76.0
2018-08-10 17:00:00,15.735294117647058,136,43,93,32.0,68.0
2018-08-10 18:00:00,18.953125,128,44,84,34.0,66.0
2018-08-10 19:00:00,23.814814814814813,108,27,81,25.0,75.0
2018-08-10 20:00:00,28.673076923076923,104,35,69,34.0,66.0
2018-08-10 21:00:00,27.57894736842105,76,31,45,41.0,59.0
2018-08-10 22:00:00,20.40625,64,18,46,28.0,72.0
2018-08-10 23:00:00,33.19565217391305,46,13,33,28.0,72.0
2018-08-11 00:00:00,15.055555555555555,36,11,25,31.0,69.0
2018-08-11 01:00:00,24.761904761904763,21,8,13,38.0,62.0
2018-08-11 02:00:00,18.428571428571427,14,7,7,50.0,50.0
2018-08-11 03:00:00,21.88888888888889,9,1,8,11.0,89.0
2018-08-11 04:00:00,12.333333333333334,6,5,1,83.0,17.0
2018-08-11 05:00:00,11.75,4,1,3,25.0,75.0
2018-08-11 06:00:00,70.3529411764706,17,9,8,53.0,47.0
2018-08-11 07:00:00,11.263157894736842,19,7,12,37.0,63.0
2018-08-11 08:00:00,24.825,40,13,27,32.0,68.0
2018-08-11 09:00:00,25.058823529411764,51,15,36,29.0,71.0
2018-08-11 10:00:00,26.662790697674417,86,22,64,26.0,74.0
2018-08-11 11:00:00,28.648275862068967,145,28,117,19.0,81.0
2018-08-11 12:00:00,22.336363636363636,110,27,83,25.0,75.0
2018-08-11 13:00:00,29.472,125,22,103,18.0,82.0
2018-08-11 14:00:00,29.57547169811321,106,25,81,24.0,76.0
2018-08-11 15:00:00,27.744827586206895,145,37,108,26.0,74.0
2018-08-11 16:00:00,21.823529411764707,153,29,124,19.0,81.0
2018-08-11 17:00:00,24.19083969465649,131,18,113,14.0,86.0
2018-08-11 18:00:00,30.035211267605632,142,23,119,16.0,84.0
2018-08-11 19:00:00,61.1530612244898,98,26,72,27.0,73.0
2018-08-11 22:00:00,16.0,2,0,2,0.0,100.0
2018-08-11 23:00:00,26.75,44,17,27,39.0,61.0
2018-08-12 00:00:00,20.916666666666668,36,14,22,39.0,61.0
2018-08-12 01:00:00,25.90909090909091,44,13,31,30.0,70.0
2018-08-12 02:00:00,24.272727272727273,22,5,17,23.0,77.0
2018-08-12 03:00:00,19.5,4,2,2,50.0,50.0
2018-08-12 04:00:00,10.75,4,1,3,25.0,75.0
2018-08-12 05:00:00,56.25,8,5,3,62.0,38.0
2018-08-12 06:00:00,49.285714285714285,14,4,10,29.0,71.0
2018-08-12 07:00:00,95.62068965517241,29,12,17,41.0,59.0
2018-08-12 08:00:00,57.34285714285714,35,8,27,23.0,77.0
2018-08-12 09:00:00,30.333333333333332,39,13,26,33.0,67.0
2018-08-12 10:00:00,38.59756097560975,82,17,65,21.0,79.0
2018-08-12 11:00:00,39.88181818181818,110,28,82,25.0,75.0
2018-08-12 12:00:00,28.36111111111111,108,24,84,22.0,78.0
2018-08-12 13:00:00,28.39622641509434,106,20,86,19.0,81.0
2018-08-12 14:00:00,24.652542372881356,118,23,95,19.0,81.0
2018-08-12 15:00:00,28.023668639053255,169,35,134,21.0,79.0
2018-08-12 16:00:00,38.376068376068375,117,28,89,24.0,76.0
2018-08-12 17:00:00,25.598591549295776,142,26,116,18.0,82.0
2018-08-12 18:00:00,24.272,125,25,100,20.0,80.0
2018-08-12 19:00:00,28.91578947368421,95,20,75,21.0,79.0
2018-08-12 20:00:00,25.901408450704224,71,18,53,25.0,75.0
2018-08-12 21:00:00,23.77777777777778,81,25,56,31.0,69.0
2018-08-12 22:00:00,17.15625,32,9,23,28.0,72.0
2018-08-12 23:00:00,18.864864864864863,37,13,24,35.0,65.0
2018-08-13 00:00:00,10.846153846153847,13,4,9,31.0,69.0
2018-08-13 01:00:00,47.1,10,2,8,20.0,80.0
2018-08-13 02:00:00,10.666666666666666,6,1,5,17.0,83.0
2018-08-13 03:00:00,6.0,1,0,1,0.0,100.0
2018-08-13 04:00:00,15.666666666666666,3,3,0,100.0,0.0
2018-08-13 05:00:00,19.0,9,2,7,22.0,78.0
2018-08-13 06:00:00,10.043478260869565,23,11,12,48.0,52.0
2018-08-13 07:00:00,11.450980392156863,51,20,31,39.0,61.0
2018-08-13 08:00:00,12.082191780821917,73,31,42,42.0,58.0
2018-08-13 09:00:00,20.942307692307693,52,20,32,38.0,62.0
2018-08-13 10:00:00,23.452380952380953,42,6,36,14.0,86.0
2018-08-13 11:00:00,27.508474576271187,59,20,39,34.0,66.0
2018-08-13 12:00:00,20.451219512195124,82,26,56,32.0,68.0
2018-08-13 13:00:00,33.74285714285714,70,23,47,33.0,67.0
2018-08-13 14:00:00,39.97560975609756,82,22,60,27.0,73.0
2018-08-13 15:00:00,20.119402985074625,67,20,47,30.0,70.0
2018-08-13 16:00:00,21.294642857142858,112,30,82,27.0,73.0
2018-08-13 17:00:00,17.96923076923077,130,50,80,38.0,62.0
2018-08-13 18:00:00,30.95049504950495,101,40,61,40.0,60.0
2018-08-13 19:00:00,18.88157894736842,76,30,46,39.0,61.0
2018-08-13 20:00:00,21.71951219512195,82,21,61,26.0,74.0
2018-08-13 21:00:00,28.695652173913043,69,13,56,19.0,81.0
2018-08-13 22:00:00,23.30909090909091,55,17,38,31.0,69.0
2018-08-13 23:00:00,43.017857142857146,56,16,40,29.0,71.0
2018-08-14 00:00:00,37.65,20,4,16,20.0,80.0
2018-08-14 01:00:00,32.73684210526316,19,4,15,21.0,79.0
2018-08-14 02:00:00,13.2,5,0,5,0.0,100.0
2018-08-14 04:00:00,6.833333333333333,6,4,2,67.0,33.0
2018-08-14 05:00:00,10.692307692307692,13,3,10,23.0,77.0
2018-08-14 06:00:00,22.72,25,13,12,52.0,48.0
2018-08-14 07:00:00,10.627118644067796,59,23,36,39.0,61.0
2018-08-14 08:00:00,12.0,62,26,36,42.0,58.0
2018-08-14 09:00:00,15.625,56,21,35,38.0,62.0
2018-08-14 10:00:00,20.333333333333332,42,12,30,29.0,71.0
2018-08-14 11:00:00,20.36231884057971,69,15,54,22.0,78.0
2018-08-14 12:00:00,26.50588235294118,85,25,60,29.0,71.0
2018-08-14 13:00:00,20.831460674157302,89,21,68,24.0,76.0
2018-08-14 14:00:00,17.985294117647058,68,27,41,40.0,60.0
2018-08-14 15:00:00,22.986486486486488,74,23,51,31.0,69.0
2018-08-14 16:00:00,28.232323232323232,99,34,65,34.0,66.0
2018-08-14 17:00:00,14.278571428571428,140,43,97,31.0,69.0
2018-08-14 18:00:00,17.853846153846153,130,48,82,37.0,63.0
2018-08-14 19:00:00,24.597701149425287,87,27,60,31.0,69.0
2018-08-14 20:00:00,22.2,80,28,52,35.0,65.0
2018-08-14 21:00:00,18.35593220338983,59,16,43,27.0,73.0
2018-08-14 22:00:00,29.404255319148938,47,19,28,40.0,60.0
2018-08-14 23:00:00,22.818181818181817,33,13,20,39.0,61.0
2018-08-15 00:00:00,17.823529411764707,17,8,9,47.0,53.0
2018-08-15 01:00:00,18.727272727272727,11,5,6,45.0,55.0
2018-08-15 02:00:00,246.5,8,6,2,75.0,25.0
2018-08-15 03:00:00,19.444444444444443,9,3,6,33.0,67.0
2018-08-15 04:00:00,17.0,4,2,2,50.0,50.0
2018-08-15 05:00:00,12.583333333333334,12,3,9,25.0,75.0
2018-08-15 06:00:00,30.263157894736842,19,10,9,53.0,47.0
2018-08-15 07:00:00,12.452380952380953,42,20,22,48.0,52.0
2018-08-15 08:00:00,14.511904761904763,84,37,47,44.0,56.0
2018-08-15 09:00:00,18.479166666666668,48,20,28,42.0,58.0
2018-08-15 10:00:00,25.379310344827587,58,22,36,38.0,62.0
2018-08-15 11:00:00,32.48913043478261,92,36,56,39.0,61.0
2018-08-15 12:00:00,19.097826086956523,92,30,62,33.0,67.0
2018-08-15 13:00:00,27.348837209302324,86,29,57,34.0,66.0
2018-08-15 14:00:00,21.41269841269841,63,26,37,41.0,59.0
2018-08-15 15:00:00,20.89873417721519,79,27,52,34.0,66.0
2018-08-15 16:00:00,16.027272727272727,110,45,65,41.0,59.0
2018-08-15 17:00:00,21.766129032258064,124,46,78,37.0,63.0
2018-08-15 18:00:00,19.476635514018692,107,40,67,37.0,63.0
2018-08-15 19:00:00,18.673267326732674,101,32,69,32.0,68.0
2018-08-15 20:00:00,21.382716049382715,81,28,53,35.0,65.0
2018-08-15 21:00:00,27.76086956521739,92,23,69,25.0,75.0
2018-08-15 22:00:00,22.591836734693878,49,13,36,27.0,73.0
2018-08-15 23:00:00,21.53488372093023,43,15,28,35.0,65.0
2018-08-16 00:00:00,26.75,20,5,15,25.0,75.0
2018-08-16 01:00:00,15.909090909090908,11,2,9,18.0,82.0
2018-08-16 02:00:00,15.166666666666666,6,3,3,50.0,50.0
2018-08-16 03:00:00,9.0,3,1,2,33.0,67.0
2018-08-16 04:00:00,29.0,3,2,1,67.0,33.0
2018-08-16 05:00:00,9.714285714285714,14,3,11,21.0,79.0
2018-08-16 06:00:00,13.92,25,12,13,48.0,52.0
2018-08-16 07:00:00,9.58,50,22,28,44.0,56.0
2018-08-16 08:00:00,14.766233766233766,77,36,41,47.0,53.0
2018-08-16 09:00:00,16.236363636363638,55,30,25,55.0,45.0
2018-08-16 10:00:00,19.50877192982456,57,20,37,35.0,65.0
2018-08-16 11:00:00,17.11904761904762,84,21,63,25.0,75.0
2018-08-16 12:00:00,19.064814814814813,108,38,70,35.0,65.0
2018-08-16 13:00:00,24.8659793814433,97,29,68,30.0,70.0
2018-08-16 14:00:00,24.11111111111111,72,27,45,38.0,62.0
2018-08-16 15:00:00,21.792079207920793,101,26,75,26.0,74.0
2018-08-16 16:00:00,20.182795698924732,93,35,58,38.0,62.0
2018-08-16 17:00:00,19.579268292682926,164,61,103,37.0,63.0
2018-08-16 18:00:00,23.265151515151516,132,42,90,32.0,68.0
2018-08-16 19:00:00,30.312,125,42,83,34.0,66.0
2018-08-16 20:00:00,20.146067415730336,89,18,71,20.0,80.0
2018-08-16 21:00:00,23.428571428571427,70,23,47,33.0,67.0
2018-08-16 22:00:00,27.25,56,21,35,38.0,62.0
2018-08-16 23:00:00,12.8,30,12,18,40.0,60.0
2018-08-17 00:00:00,101.29629629629629,27,8,19,30.0,70.0
2018-08-17 01:00:00,37.0,9,7,2,78.0,22.0
2018-08-17 02:00:00,29.4,5,3,2,60.0,40.0
2018-08-17 03:00:00,26.166666666666668,6,1,5,17.0,83.0
2018-08-17 04:00:00,7.5,4,0,4,0.0,100.0
2018-08-17 05:00:00,11.8,10,6,4,60.0,40.0
2018-08-17 06:00:00,19.136363636363637,22,11,11,50.0,50.0
2018-08-17 07:00:00,13.326086956521738,46,17,29,37.0,63.0
2018-08-17 08:00:00,12.648936170212766,94,43,51,46.0,54.0
2018-08-17 09:00:00,17.42622950819672,61,25,36,41.0,59.0
2018-08-17 10:00:00,22.533333333333335,60,23,37,38.0,62.0
2018-08-17 11:00:00,19.649350649350648,77,21,56,27.0,73.0
2018-08-17 12:00:00,28.06382978723404,94,20,74,21.0,79.0
2018-08-17 13:00:00,24.74561403508772,114,46,68,40.0,60.0
2018-08-17 14:00:00,25.19298245614035,114,32,82,28.0,72.0
2018-08-17 15:00:00,26.46808510638298,94,24,70,26.0,74.0
2018-08-17 16:00:00,21.992248062015506,129,37,92,29.0,71.0
2018-08-17 17:00:00,23.33103448275862,145,29,116,20.0,80.0
2018-08-17 18:00:00,21.238532110091743,109,31,78,28.0,72.0
2018-08-17 19:00:00,23.080291970802918,137,31,106,23.0,77.0
2018-08-17 20:00:00,22.41304347826087,92,30,62,33.0,67.0
2018-08-17 21:00:00,28.85148514851485,101,27,74,27.0,73.0
2018-08-17 22:00:00,25.571428571428573,70,11,59,16.0,84.0
2018-08-17 23:00:00,29.17391304347826,69,11,58,16.0,84.0
2018-08-18 00:00:00,16.5,36,8,28,22.0,78.0
2018-08-18 01:00:00,22.321428571428573,28,9,19,32.0,68.0
2018-08-18 02:00:00,14.619047619047619,21,4,17,19.0,81.0
2018-08-18 03:00:00,17.0,3,1,2,33.0,67.0
2018-08-18 04:00:00,10.0,1,0,1,0.0,100.0
2018-08-18 05:00:00,33.0,2,1,1,50.0,50.0
2018-08-18 06:00:00,12.0,9,2,7,22.0,78.0
2018-08-18 07:00:00,34.31818181818182,22,14,8,64.0,36.0
2018-08-18 08:00:00,22.51851851851852,27,10,17,37.0,63.0
2018-08-18 09:00:00,26.933333333333334,60,15,45,25.0,75.0
2018-08-18 10:00:00,31.87142857142857,70,15,55,21.0,79.0
2018-08-18 11:00:00,39.340425531914896,94,20,74,21.0,79.0
2018-08-18 12:00:00,30.27972027972028,143,26,117,18.0,82.0
2018-08-18 13:00:00,36.08029197080292,137,25,112,18.0,82.0
2018-08-18 14:00:00,30.25,132,26,106,20.0,80.0
2018-08-18 15:00:00,25.6015625,128,20,108,16.0,84.0
2018-08-18 16:00:00,24.057553956834532,139,36,103,26.0,74.0
2018-08-18 17:00:00,21.74025974025974,154,37,117,24.0,76.0
2018-08-18 18:00:00,25.711409395973153,149,34,115,23.0,77.0
2018-08-18 19:00:00,41.766666666666666,150,20,130,13.0,87.0
2018-08-18 20:00:00,24.214285714285715,140,21,119,15.0,85.0
2018-08-18 21:00:00,23.925925925925927,108,18,90,17.0,83.0
2018-08-18 22:00:00,31.272727272727273,110,25,85,23.0,77.0
2018-08-18 23:00:00,27.673684210526314,95,20,75,21.0,79.0
2018-08-19 00:00:00,21.3,40,9,31,22.0,78.0
2018-08-19 01:00:00,37.61904761904762,21,3,18,14.0,86.0
2018-08-19 02:00:00,21.76923076923077,13,3,10,23.0,77.0
2018-08-19 03:00:00,41.0,5,2,3,40.0,60.0
2018-08-19 04:00:00,10.666666666666666,3,2,1,67.0,33.0
2018-08-19 05:00:00,9.4,5,2,3,40.0,60.0
2018-08-19 06:00:00,8.88888888888889,9,1,8,11.0,89.0
2018-08-19 07:00:00,15.384615384615385,13,5,8,38.0,62.0
2018-08-19 08:00:00,8.275862068965518,29,16,13,55.0,45.0
2018-08-19 09:00:00,41.73684210526316,57,14,43,25.0,75.0
2018-08-19 10:00:00,33.09230769230769,65,18,47,28.0,72.0
2018-08-19 11:00:00,32.27272727272727,88,14,74,16.0,84.0
2018-08-19 12:00:00,39.94,100,21,79,21.0,79.0
2018-08-19 13:00:00,37.13392857142857,112,14,98,12.0,88.0
2018-08-19 14:00:00,24.964912280701753,114,19,95,17.0,83.0
2018-08-19 15:00:00,25.181159420289855,138,35,103,25.0,75.0
2018-08-19 16:00:00,30.02542372881356,118,19,99,16.0,84.0
2018-08-19 17:00:00,22.140350877192983,114,23,91,20.0,80.0
2018-08-19 18:00:00,32.294117647058826,119,27,92,23.0,77.0
2018-08-19 19:00:00,24.766990291262136,103,16,87,16.0,84.0
2018-08-19 20:00:00,22.78205128205128,78,22,56,28.0,72.0
2018-08-19 21:00:00,16.045454545454547,44,18,26,41.0,59.0
2018-08-19 22:00:00,29.894736842105264,57,12,45,21.0,79.0
2018-08-19 23:00:00,27.885714285714286,35,6,29,17.0,83.0
2018-08-20 00:00:00,24.866666666666667,15,2,13,13.0,87.0
2018-08-20 01:00:00,41.5,12,3,9,25.0,75.0
2018-08-20 02:00:00,77.5,2,2,0,100.0,0.0
2018-08-20 03:00:00,40.8,5,1,4,20.0,80.0
2018-08-20 04:00:00,13.25,4,4,0,100.0,0.0
2018-08-20 05:00:00,25.77777777777778,9,6,3,67.0,33.0
2018-08-20 06:00:00,10.583333333333334,36,14,22,39.0,61.0
2018-08-20 07:00:00,13.46,50,24,26,48.0,52.0
2018-08-20 08:00:00,11.71951219512195,82,40,42,49.0,51.0
2018-08-20 09:00:00,16.609375,64,31,33,48.0,52.0
2018-08-20 10:00:00,23.90909090909091,44,12,32,27.0,73.0
2018-08-20 11:00:00,18.95,60,20,40,33.0,67.0
2018-08-20 12:00:00,14.966101694915254,59,17,42,29.0,71.0
2018-08-20 13:00:00,25.592105263157894,76,21,55,28.0,72.0
2018-08-20 14:00:00,24.253968253968253,63,21,42,33.0,67.0
2018-08-20 15:00:00,17.414634146341463,82,28,54,34.0,66.0
2018-08-20 16:00:00,25.92982456140351,114,51,63,45.0,55.0
2018-08-20 17:00:00,18.642276422764226,123,43,80,35.0,65.0
2018-08-20 18:00:00,24.323809523809523,105,35,70,33.0,67.0
2018-08-20 19:00:00,16.726027397260275,73,24,49,33.0,67.0
2018-08-20 20:00:00,18.901408450704224,71,22,49,31.0,69.0
2018-08-20 21:00:00,36.810344827586206,58,13,45,22.0,78.0
2018-08-20 22:00:00,26.025641025641026,39,12,27,31.0,69.0
2018-08-20 23:00:00,27.18421052631579,38,7,31,18.0,82.0
2018-08-21 00:00:00,104.2,15,6,9,40.0,60.0
2018-08-21 01:00:00,14.571428571428571,7,3,4,43.0,57.0
2018-08-21 02:00:00,12.666666666666666,6,2,4,33.0,67.0
2018-08-21 03:00:00,36.0,2,1,1,50.0,50.0
2018-08-21 04:00:00,11.0,2,2,0,100.0,0.0
2018-08-21 05:00:00,11.0,7,3,4,43.0,57.0
2018-08-21 06:00:00,12.666666666666666,24,10,14,42.0,58.0
2018-08-21 07:00:00,24.06779661016949,59,21,38,36.0,64.0
2018-08-21 08:00:00,12.640449438202246,89,43,46,48.0,52.0
2018-08-21 09:00:00,13.017857142857142,56,25,31,45.0,55.0
2018-08-21 10:00:00,24.775510204081634,49,23,26,47.0,53.0
2018-08-21 11:00:00,22.02777777777778,72,21,51,29.0,71.0
2018-08-21 12:00:00,16.25609756097561,82,22,60,27.0,73.0
2018-08-21 13:00:00,22.28395061728395,81,29,52,36.0,64.0
2018-08-21 14:00:00,18.714285714285715,63,27,36,43.0,57.0
2018-08-21 15:00:00,28.25,84,26,58,31.0,69.0
2018-08-21 16:00:00,23.240506329113924,79,25,54,32.0,68.0
2018-08-21 17:00:00,14.7109375,128,48,80,38.0,62.0
2018-08-21 18:00:00,17.754901960784313,102,29,73,28.0,72.0
2018-08-21 19:00:00,26.26732673267327,101,35,66,35.0,65.0
2018-08-21 20:00:00,43.86206896551724,58,22,36,38.0,62.0
2018-08-21 21:00:00,17.67391304347826,46,18,28,39.0,61.0
2018-08-21 22:00:00,41.53488372093023,43,11,32,26.0,74.0
2018-08-21 23:00:00,14.1875,32,13,19,41.0,59.0
2018-08-22 00:00:00,73.0,13,4,9,31.0,69.0
2018-08-22 01:00:00,21.6,5,1,4,20.0,80.0
2018-08-22 02:00:00,27.545454545454547,11,6,5,55.0,45.0
2018-08-22 03:00:00,9.333333333333334,3,3,0,100.0,0.0
2018-08-22 04:00:00,9.0,4,2,2,50.0,50.0
2018-08-22 05:00:00,35.0,8,4,4,50.0,50.0
2018-08-22 06:00:00,8.107142857142858,28,15,13,54.0,46.0
2018-08-22 07:00:00,11.22,50,22,28,44.0,56.0
2018-08-22 08:00:00,18.598130841121495,107,43,64,40.0,60.0
2018-08-22 09:00:00,15.392156862745098,51,18,33,35.0,65.0
