dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1538197200,2018-09-29 05:00:00 +0000 UTC,4975802,,,,281.45,279.85,284.25,1018,,,100,2,227,,,,,,,,,90,701,Mist,mist,50n
1538200800,2018-09-29 06:00:00 +0000 UTC,4975802,,,,280.87,279.85,283.15,1017,,,100,1,310,,,,,,,,,90,701,Mist,mist,50n
1538204400,2018-09-29 07:00:00 +0000 UTC,4975802,,,,280.81,279.15,283.75,1017,,,100,2,231,,,,,,,,,90,741,Fog,fog,50n
1538204400,2018-09-29 07:00:00 +0000 UTC,4975802,,,,280.81,279.15,283.75,1017,,,100,2,231,,,,,,,,,90,701,Mist,mist,50n
1538208000,2018-09-29 08:00:00 +0000 UTC,4975802,,,,280.51,278.75,282.55,1017,,,100,1,257,,,,,,,,,90,741,Fog,fog,50n
1538208000,2018-09-29 08:00:00 +0000 UTC,4975802,,,,280.51,278.75,282.55,1017,,,100,1,257,,,,,,,,,90,701,Mist,mist,50n
1538211600,2018-09-29 09:00:00 +0000 UTC,4975802,,,,280.43,278.75,283.75,1018,,,100,1,257,,,,,,,,,40,701,Mist,mist,50n
1538215200,2018-09-29 10:00:00 +0000 UTC,4975802,,,,280.26,278.75,283.75,1018,,,100,1,257,,,,,,,,,90,741,Fog,fog,50n
1538215200,2018-09-29 10:00:00 +0000 UTC,4975802,,,,280.26,278.75,283.75,1018,,,100,1,257,,,,,,,,,90,701,Mist,mist,50n
1538218800,2018-09-29 11:00:00 +0000 UTC,4975802,,,,279.83,278.75,282.55,1019,,,96,1,270,,,,,,,,,1,701,Mist,mist,50d
1538222400,2018-09-29 12:00:00 +0000 UTC,4975802,,,,280.9,278.75,284.85,1020,,,100,2,291,,,,,,,,,75,701,Mist,mist,50d
1538222400,2018-09-29 12:00:00 +0000 UTC,4975802,,,,280.9,278.75,284.85,1020,,,100,2,291,,,,,,,,,75,741,Fog,fog,50d
1538226000,2018-09-29 13:00:00 +0000 UTC,4975802,,,,284.6,282.05,288.15,1020,,,96,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1538229600,2018-09-29 14:00:00 +0000 UTC,4975802,,,,286.78,284.25,290.35,1020,,,75,1,300,,,,,,,,,1,800,Clear,sky is clear,01d
1538233200,2018-09-29 15:00:00 +0000 UTC,4975802,,,,289.68,287.55,292.05,1020,,,67,4,300,,,,,,,,,1,800,Clear,sky is clear,01d
1538236800,2018-09-29 16:00:00 +0000 UTC,4975802,,,,291.02,289.85,292.15,1021,,,59,4,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1538240400,2018-09-29 17:00:00 +0000 UTC,4975802,,,,291.8,290.35,292.55,1020,,,54,7,310,,,,,,,,,20,801,Clouds,few clouds,02d
1538244000,2018-09-29 18:00:00 +0000 UTC,4975802,,,,292.22,290.95,293.15,1020,,,58,3,10,,,,,,,,,75,803,Clouds,broken clouds,04d
1538247600,2018-09-29 19:00:00 +0000 UTC,4975802,,,,292.03,291.45,293.15,1020,,,50,3,300,,,,,,,,,20,801,Clouds,few clouds,02d
1538251200,2018-09-29 20:00:00 +0000 UTC,4975802,,,,292.4,292.05,293.15,1021,,,48,3,300,,,,,,,,,1,800,Clear,sky is clear,01d
1538254800,2018-09-29 21:00:00 +0000 UTC,4975802,,,,291.85,291.45,292.55,1021,,,48,3,300,,,,,,,,,1,800,Clear,sky is clear,01d
1538258400,2018-09-29 22:00:00 +0000 UTC,4975802,,,,290.78,289.25,291.45,1022,,,55,2,280,,,,,,,,,20,801,Clouds,few clouds,02d
1538262000,2018-09-29 23:00:00 +0000 UTC,4975802,,,,288.73,287.55,290.35,1022,,,80,2,161,,,,,,,,,20,801,Clouds,few clouds,02n
1538265600,2018-09-30 00:00:00 +0000 UTC,4975802,,,,285.23,283.15,288.15,1023,,,69,2,290,,,,,,,,,1,800,Clear,sky is clear,01n
1538269200,2018-09-30 01:00:00 +0000 UTC,4975802,,,,283.47,281.45,287.05,1023,,,92,3,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1538272800,2018-09-30 02:00:00 +0000 UTC,4975802,,,,282.08,280.35,284.85,1023,,,96,1,198,,,,,,,,,1,800,Clear,sky is clear,01n
1538276400,2018-09-30 03:00:00 +0000 UTC,4975802,,,,280.96,279.25,283.15,1023,,,92,1,198,,,,,,,,,1,800,Clear,sky is clear,01n
1538280000,2018-09-30 04:00:00 +0000 UTC,4975802,,,,280.46,278.75,282.55,1023,,,92,1,260,,,,,,,,,20,801,Clouds,few clouds,02n
1538283600,2018-09-30 05:00:00 +0000 UTC,4975802,,,,280.65,278.75,283.15,1024,,,96,2,269,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538287200,2018-09-30 06:00:00 +0000 UTC,4975802,,,,280.77,278.75,283.15,1024,,,92,2,310,,,,,,,,,40,802,Clouds,scattered clouds,03n
1538290800,2018-09-30 07:00:00 +0000 UTC,4975802,,,,280.87,278.75,283.15,1024,,,76,2,290,,,,,,,,,1,800,Clear,sky is clear,01n
1538294400,2018-09-30 08:00:00 +0000 UTC,4975802,,,,279.88,276.15,283.15,1025,,,100,1,230,,,,,,,,,20,701,Mist,mist,50n
1538298000,2018-09-30 09:00:00 +0000 UTC,4975802,,,,279.74,275.95,282.05,1025,,,92,0,210,,,,,,,,,1,701,Mist,mist,50n
1538301600,2018-09-30 10:00:00 +0000 UTC,4975802,,,,279.16,275.35,281.45,1025,,,92,3,310,,,,,,,,,1,701,Mist,mist,50n
1538305200,2018-09-30 11:00:00 +0000 UTC,4975802,,,,279.33,275.95,281.45,1026,,,92,2,320,,,,,,,,,1,741,Fog,fog,50d
1538308800,2018-09-30 12:00:00 +0000 UTC,4975802,,,,279.58,276.45,282.55,1026,,,89,3,320,,,,,,,,,1,741,Fog,fog,50d
1538312400,2018-09-30 13:00:00 +0000 UTC,4975802,,,,282.27,280.15,284.85,1027,,,82,4,310,,,,,,,,,1,800,Clear,sky is clear,01d
1538316000,2018-09-30 14:00:00 +0000 UTC,4975802,,,,286.5,285.95,287.55,1027,,,71,1,360,,,,,,,,,20,801,Clouds,few clouds,02d
1538319600,2018-09-30 15:00:00 +0000 UTC,4975802,,,,287.46,284.85,289.85,1027,,,57,2,330,,,,,,,,,1,800,Clear,sky is clear,01d
1538323200,2018-09-30 16:00:00 +0000 UTC,4975802,,,,289.01,286.45,291.45,1026,,,44,2,320,,,,,,,,,1,800,Clear,sky is clear,01d
1538326800,2018-09-30 17:00:00 +0000 UTC,4975802,,,,289.89,288.15,292.05,1026,,,46,2,199,,,,,,,,,20,801,Clouds,few clouds,02d
1538330400,2018-09-30 18:00:00 +0000 UTC,4975802,,,,290.63,289.25,292.05,1025,,,53,3,280,,,,,,,,,40,802,Clouds,scattered clouds,03d
1538334000,2018-09-30 19:00:00 +0000 UTC,4975802,,,,290.92,289.85,292.05,1025,,,44,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1538337600,2018-09-30 20:00:00 +0000 UTC,4975802,,,,291,289.85,292.05,1025,,,46,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1538341200,2018-09-30 21:00:00 +0000 UTC,4975802,,,,290.64,289.85,291.45,1025,,,51,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1538344800,2018-09-30 22:00:00 +0000 UTC,4975802,,,,289.66,288.75,290.35,1025,,,61,3,233,,,,,,,,,1,800,Clear,sky is clear,01d
1538348400,2018-09-30 23:00:00 +0000 UTC,4975802,,,,288.08,286.45,289.25,1025,,,77,3,255,,,,,,,,,1,800,Clear,sky is clear,01n
1538352000,2018-10-01 00:00:00 +0000 UTC,4975802,,,,284.97,282.55,288.15,1025,,,89,3,255,,,,,,,,,1,800,Clear,sky is clear,01n
1538355600,2018-10-01 01:00:00 +0000 UTC,4975802,,,,283.02,280.95,284.85,1026,,,77,3,255,,,,,,,,,1,800,Clear,sky is clear,01n
1538359200,2018-10-01 02:00:00 +0000 UTC,4975802,,,,282.36,280.95,284.85,1026,,,92,1,300,,,,,,,,,20,801,Clouds,few clouds,02n
1538362800,2018-10-01 03:00:00 +0000 UTC,4975802,,,,281.72,280.35,282.55,1025,,,96,3,276,,,,,,,,,20,801,Clouds,few clouds,02n
1538366400,2018-10-01 04:00:00 +0000 UTC,4975802,,,,281.81,279.85,283.15,1026,,,96,2,320,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538370000,2018-10-01 05:00:00 +0000 UTC,4975802,,,,282.28,281.45,283.75,1026,,,92,1,316,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538373600,2018-10-01 06:00:00 +0000 UTC,4975802,,,,282.66,281.45,283.75,1025,,,96,1,316,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538377200,2018-10-01 07:00:00 +0000 UTC,4975802,,,,283.21,282.55,284.25,1025,,,92,1,310,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538380800,2018-10-01 08:00:00 +0000 UTC,4975802,,,,283.4,282.55,284.85,1025,,,82,0,241,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538384400,2018-10-01 09:00:00 +0000 UTC,4975802,,,,283.38,283.15,283.75,1026,,,92,2,300,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538388000,2018-10-01 10:00:00 +0000 UTC,4975802,,,,283.6,282.55,284.25,1025,,,96,0,241,0.3,,,,,,,,90,500,Rain,light rain,10n
1538391600,2018-10-01 11:00:00 +0000 UTC,4975802,,,,284.02,283.15,285.15,1026,,,87,2,0,0.3,,,,,,,,90,500,Rain,light rain,10d
1538395200,2018-10-01 12:00:00 +0000 UTC,4975802,,,,283.93,282.55,285.35,1027,,,87,3,0,0.3,,,,,,,,90,500,Rain,light rain,10d
1538398800,2018-10-01 13:00:00 +0000 UTC,4975802,,,,284.16,283.15,284.85,1028,,,93,1,66,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538398800,2018-10-01 13:00:00 +0000 UTC,4975802,,,,284.16,283.15,284.85,1028,,,93,1,66,0.9,,,,,,,,90,701,Mist,mist,50d
1538402400,2018-10-01 14:00:00 +0000 UTC,4975802,,,,284.12,283.15,285.35,1028,,,96,2,0,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538402400,2018-10-01 14:00:00 +0000 UTC,4975802,,,,284.12,283.15,285.35,1028,,,96,2,0,0.9,,,,,,,,90,701,Mist,mist,50d
1538406000,2018-10-01 15:00:00 +0000 UTC,4975802,,,,284.08,283.15,285.35,1028,,,96,2,0,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538406000,2018-10-01 15:00:00 +0000 UTC,4975802,,,,284.08,283.15,285.35,1028,,,96,2,0,0.9,,,,,,,,90,701,Mist,mist,50d
1538409600,2018-10-01 16:00:00 +0000 UTC,4975802,,,,284.14,283.15,285.35,1028,,,100,1,0,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538409600,2018-10-01 16:00:00 +0000 UTC,4975802,,,,284.14,283.15,285.35,1028,,,100,1,0,0.9,,,,,,,,90,701,Mist,mist,50d
1538413200,2018-10-01 17:00:00 +0000 UTC,4975802,,,,284.29,283.15,285.95,1028,,,93,1,0,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538413200,2018-10-01 17:00:00 +0000 UTC,4975802,,,,284.29,283.15,285.95,1028,,,93,1,0,0.9,,,,,,,,90,701,Mist,mist,50d
1538416800,2018-10-01 18:00:00 +0000 UTC,4975802,,,,284.62,284.15,285.35,1029,,,96,2,77,0.3,,,,,,,,90,500,Rain,light rain,10d
1538420400,2018-10-01 19:00:00 +0000 UTC,4975802,,,,284.67,284.15,285.35,1028,,,96,3,30,0.3,,,,,,,,90,500,Rain,light rain,10d
1538424000,2018-10-01 20:00:00 +0000 UTC,4975802,,,,284.56,283.75,284.85,1028,,,96,2,0,0.3,,,,,,,,90,500,Rain,light rain,10d
1538427600,2018-10-01 21:00:00 +0000 UTC,4975802,,,,284.54,284.15,284.85,1027,,,93,2,69,0.3,,,,,,,,90,500,Rain,light rain,10d
1538431200,2018-10-01 22:00:00 +0000 UTC,4975802,,,,284.44,284.25,284.85,1027,,,100,1,10,0.3,,,,,,,,90,500,Rain,light rain,10d
1538434800,2018-10-01 23:00:00 +0000 UTC,4975802,,,,284.23,284.15,284.25,1028,,,100,1,50,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538438400,2018-10-02 00:00:00 +0000 UTC,4975802,,,,283.97,283.75,284.25,1028,,,92,2,0,0.3,,,,,,,,90,500,Rain,light rain,10n
1538442000,2018-10-02 01:00:00 +0000 UTC,4975802,,,,283.9,283.75,284.25,1028,,,96,2,0,0.3,,,,,,,,75,500,Rain,light rain,10n
1538445600,2018-10-02 02:00:00 +0000 UTC,4975802,,,,283.7,283.15,284.25,1029,,,96,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538449200,2018-10-02 03:00:00 +0000 UTC,4975802,,,,283.5,282.55,284.25,1028,,,100,2,49,0.3,,,,,,,,90,500,Rain,light rain,10n
1538452800,2018-10-02 04:00:00 +0000 UTC,4975802,,,,283.59,282.55,284.25,1028,,,100,2,49,0.3,,,,,,,,90,500,Rain,light rain,10n
1538456400,2018-10-02 05:00:00 +0000 UTC,4975802,,,,283.51,282.55,284.25,1027,,,100,2,42,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538460000,2018-10-02 06:00:00 +0000 UTC,4975802,,,,283.63,283.15,284.25,1027,,,100,2,350,0.3,,,,,,,,90,500,Rain,light rain,10n
1538463600,2018-10-02 07:00:00 +0000 UTC,4975802,,,,283.53,283.15,284.25,1026,,,100,2,37,0.3,,,,,,,,90,500,Rain,light rain,10n
1538463600,2018-10-02 07:00:00 +0000 UTC,4975802,,,,283.53,283.15,284.25,1026,,,100,2,37,0.3,,,,,,,,90,701,Mist,mist,50n
1538467200,2018-10-02 08:00:00 +0000 UTC,4975802,,,,283.53,283.15,284.25,1026,,,100,1,330,0.3,,,,,,,,90,500,Rain,light rain,10n
1538470800,2018-10-02 09:00:00 +0000 UTC,4975802,,,,283.69,283.15,284.25,1026,,,93,1,350,0.3,,,,,,,,90,500,Rain,light rain,10n
1538474400,2018-10-02 10:00:00 +0000 UTC,4975802,,,,283.6,283.15,284.15,1027,,,100,3,360,3,,,,,,,,90,502,Rain,heavy intensity rain,10n
1538474400,2018-10-02 10:00:00 +0000 UTC,4975802,,,,283.6,283.15,284.15,1027,,,100,3,360,3,,,,,,,,90,701,Mist,mist,50n
1538478000,2018-10-02 11:00:00 +0000 UTC,4975802,,,,283.25,282.15,284.15,1027,,,100,3,40,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1538478000,2018-10-02 11:00:00 +0000 UTC,4975802,,,,283.25,282.15,284.15,1027,,,100,3,40,3,,,,,,,,90,701,Mist,mist,50d
1538481600,2018-10-02 12:00:00 +0000 UTC,4975802,,,,283.07,282.15,283.75,1027,,,96,4,40,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538481600,2018-10-02 12:00:00 +0000 UTC,4975802,,,,283.07,282.15,283.75,1027,,,96,4,40,0.9,,,,,,,,90,701,Mist,mist,50d
1538485200,2018-10-02 13:00:00 +0000 UTC,4975802,,,,283.19,282.15,283.75,1027,,,100,3,20,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538485200,2018-10-02 13:00:00 +0000 UTC,4975802,,,,283.19,282.15,283.75,1027,,,100,3,20,0.9,,,,,,,,90,701,Mist,mist,50d
1538488800,2018-10-02 14:00:00 +0000 UTC,4975802,,,,283.34,282.05,284.25,1026,,,100,2,0,0.3,,,,,,,,90,500,Rain,light rain,10d
1538488800,2018-10-02 14:00:00 +0000 UTC,4975802,,,,283.34,282.05,284.25,1026,,,100,2,0,0.3,,,,,,,,90,701,Mist,mist,50d
1538492400,2018-10-02 15:00:00 +0000 UTC,4975802,,,,283.58,282.05,285.15,1026,,,93,3,0,0.3,,,,,,,,90,500,Rain,light rain,10d
1538492400,2018-10-02 15:00:00 +0000 UTC,4975802,,,,283.58,282.05,285.15,1026,,,93,3,0,0.3,,,,,,,,90,701,Mist,mist,50d
1538496000,2018-10-02 16:00:00 +0000 UTC,4975802,,,,283.82,282.15,284.85,1025,,,96,3,0,0.3,,,,,,,,90,701,Mist,mist,50d
1538496000,2018-10-02 16:00:00 +0000 UTC,4975802,,,,283.82,282.15,284.85,1025,,,96,3,0,0.3,,,,,,,,90,500,Rain,light rain,10d
1538499600,2018-10-02 17:00:00 +0000 UTC,4975802,,,,283.85,282.55,284.85,1025,,,100,1,40,0.3,,,,,,,,90,500,Rain,light rain,10d
1538499600,2018-10-02 17:00:00 +0000 UTC,4975802,,,,283.85,282.55,284.85,1025,,,100,1,40,0.3,,,,,,,,90,701,Mist,mist,50d
1538503200,2018-10-02 18:00:00 +0000 UTC,4975802,,,,283.84,282.55,284.85,1024,,,100,4,50,0.3,,,,,,,,90,500,Rain,light rain,10d
1538503200,2018-10-02 18:00:00 +0000 UTC,4975802,,,,283.84,282.55,284.85,1024,,,100,4,50,0.3,,,,,,,,90,701,Mist,mist,50d
1538506800,2018-10-02 19:00:00 +0000 UTC,4975802,,,,283.62,282.15,284.85,1023,,,100,4,70,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538506800,2018-10-02 19:00:00 +0000 UTC,4975802,,,,283.62,282.15,284.85,1023,,,100,4,70,0.9,,,,,,,,90,701,Mist,mist,50d
1538510400,2018-10-02 20:00:00 +0000 UTC,4975802,,,,283.77,282.55,284.85,1021,,,100,2,0,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538510400,2018-10-02 20:00:00 +0000 UTC,4975802,,,,283.77,282.55,284.85,1021,,,100,2,0,0.9,,,,,,,,90,701,Mist,mist,50d
1538514000,2018-10-02 21:00:00 +0000 UTC,4975802,,,,283.5,282.55,284.25,1021,,,100,3,59,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538514000,2018-10-02 21:00:00 +0000 UTC,4975802,,,,283.5,282.55,284.25,1021,,,100,3,59,0.9,,,,,,,,90,701,Mist,mist,50d
1538517600,2018-10-02 22:00:00 +0000 UTC,4975802,,,,283.25,282.15,284.25,1020,,,100,3,0,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538517600,2018-10-02 22:00:00 +0000 UTC,4975802,,,,283.25,282.15,284.25,1020,,,100,3,0,0.9,,,,,,,,90,701,Mist,mist,50d
1538521200,2018-10-02 23:00:00 +0000 UTC,4975802,,,,282.99,282.05,283.75,1020,,,100,3,0,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1538521200,2018-10-02 23:00:00 +0000 UTC,4975802,,,,282.99,282.05,283.75,1020,,,100,3,0,0.9,,,,,,,,90,701,Mist,mist,50n
1538524800,2018-10-03 00:00:00 +0000 UTC,4975802,,,,282.7,282.05,283.15,1019,,,100,2,10,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1538524800,2018-10-03 00:00:00 +0000 UTC,4975802,,,,282.7,282.05,283.15,1019,,,100,2,10,0.9,,,,,,,,90,701,Mist,mist,50n
1538528400,2018-10-03 01:00:00 +0000 UTC,4975802,,,,282.68,282.05,283.15,1018,,,100,2,360,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1538528400,2018-10-03 01:00:00 +0000 UTC,4975802,,,,282.68,282.05,283.15,1018,,,100,2,360,0.9,,,,,,,,90,701,Mist,mist,50n
1538532000,2018-10-03 02:00:00 +0000 UTC,4975802,,,,282.7,282.05,283.15,1018,,,93,2,360,0.3,,,,,,,,90,500,Rain,light rain,10n
1538532000,2018-10-03 02:00:00 +0000 UTC,4975802,,,,282.7,282.05,283.15,1018,,,93,2,360,0.3,,,,,,,,90,701,Mist,mist,50n
1538535600,2018-10-03 03:00:00 +0000 UTC,4975802,,,,282.68,282.05,283.15,1017,,,100,2,350,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1538535600,2018-10-03 03:00:00 +0000 UTC,4975802,,,,282.68,282.05,283.15,1017,,,100,2,350,0.9,,,,,,,,90,701,Mist,mist,50n
1538539200,2018-10-03 04:00:00 +0000 UTC,4975802,,,,282.45,282.05,283.15,1017,,,100,3,0,0.3,,,,,,,,90,500,Rain,light rain,10n
1538539200,2018-10-03 04:00:00 +0000 UTC,4975802,,,,282.45,282.05,283.15,1017,,,100,3,0,0.3,,,,,,,,90,701,Mist,mist,50n
1538542800,2018-10-03 05:00:00 +0000 UTC,4975802,,,,282.5,282.05,283.15,1016,,,100,2,360,0.3,,,,,,,,90,500,Rain,light rain,10n
1538542800,2018-10-03 05:00:00 +0000 UTC,4975802,,,,282.5,282.05,283.15,1016,,,100,2,360,0.3,,,,,,,,90,701,Mist,mist,50n
1538546400,2018-10-03 06:00:00 +0000 UTC,4975802,,,,282.59,282.05,283.15,1016,,,96,2,0,0.3,,,,,,,,90,500,Rain,light rain,10n
1538550000,2018-10-03 07:00:00 +0000 UTC,4975802,,,,282.66,282.05,283.15,1016,,,96,2,0,0.3,,,,,,,,90,500,Rain,light rain,10n
1538553600,2018-10-03 08:00:00 +0000 UTC,4975802,,,,282.49,282.05,283.15,1016,,,93,2,0,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1538557200,2018-10-03 09:00:00 +0000 UTC,4975802,,,,282.56,282.05,283.15,1016,,,93,2,0,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1538557200,2018-10-03 09:00:00 +0000 UTC,4975802,,,,282.56,282.05,283.15,1016,,,93,2,0,0.9,,,,,,,,90,701,Mist,mist,50n
1538560800,2018-10-03 10:00:00 +0000 UTC,4975802,,,,282.56,282.05,283.15,1016,,,96,2,0,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1538564400,2018-10-03 11:00:00 +0000 UTC,4975802,,,,282.58,282.05,283.15,1017,,,93,2,350,0.9,,,,,,,,90,501,Rain,moderate rain,10d
1538568000,2018-10-03 12:00:00 +0000 UTC,4975802,,,,282.68,282.05,283.75,1016,,,96,2,340,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538571600,2018-10-03 13:00:00 +0000 UTC,4975802,,,,283.34,282.55,284.25,1017,,,92,4,350,0.3,,,,,,,,90,500,Rain,light rain,10d
1538575200,2018-10-03 14:00:00 +0000 UTC,4975802,,,,284.08,283.15,285.35,1017,,,93,4,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1538578800,2018-10-03 15:00:00 +0000 UTC,4975802,,,,285.13,284.85,285.35,1018,,,93,3,330,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538582400,2018-10-03 16:00:00 +0000 UTC,4975802,,,,286.79,285.95,288.75,1018,,,74,2,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1538586000,2018-10-03 17:00:00 +0000 UTC,4975802,,,,288.33,286.15,290.15,1017,,,72,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538589600,2018-10-03 18:00:00 +0000 UTC,4975802,,,,289.29,288.15,290.95,1017,,,72,2,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1538593200,2018-10-03 19:00:00 +0000 UTC,4975802,,,,290.33,288.15,292.05,1017,,,69,2,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1538596800,2018-10-03 20:00:00 +0000 UTC,4975802,,,,290.63,289.25,292.05,1017,,,77,2,300,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538600400,2018-10-03 21:00:00 +0000 UTC,4975802,,,,290.61,289.85,291.45,1018,,,86,2,349,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538604000,2018-10-03 22:00:00 +0000 UTC,4975802,,,,290.14,289.25,291.15,1018,,,89,2,349,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538607600,2018-10-03 23:00:00 +0000 UTC,4975802,,,,288.08,286.45,289.25,1018,,,93,2,100,,,,,,,,,75,803,Clouds,broken clouds,04n
1538611200,2018-10-04 00:00:00 +0000 UTC,4975802,,,,287.41,284.85,289.25,1019,,,96,1,13,,,,,,,,,1,800,Clear,sky is clear,01n
1538614800,2018-10-04 01:00:00 +0000 UTC,4975802,,,,286.99,283.75,289.25,1020,,,100,1,13,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538618400,2018-10-04 02:00:00 +0000 UTC,4975802,,,,286.68,283.75,288.15,1020,,,100,2,80,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538622000,2018-10-04 03:00:00 +0000 UTC,4975802,,,,287.26,286.45,288.15,1020,,,93,1,120,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538625600,2018-10-04 04:00:00 +0000 UTC,4975802,,,,287.13,286.45,287.55,1019,,,100,1,100,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538629200,2018-10-04 05:00:00 +0000 UTC,4975802,,,,286.57,286.15,287.05,1018,,,93,1,344,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538632800,2018-10-04 06:00:00 +0000 UTC,4975802,,,,286.29,284.85,287.05,1018,,,100,1,344,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538636400,2018-10-04 07:00:00 +0000 UTC,4975802,,,,286.23,284.85,287.05,1018,,,96,1,199,,,,,,,,,90,741,Fog,fog,50n
1538640000,2018-10-04 08:00:00 +0000 UTC,4975802,,,,286.18,284.85,287.05,1017,,,100,2,217,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538643600,2018-10-04 09:00:00 +0000 UTC,4975802,,,,286.41,285.35,287.05,1017,,,93,3,180,,,,,,,,,90,804,Clouds,overcast clouds,04n
1538647200,2018-10-04 10:00:00 +0000 UTC,4975802,,,,286.6,285.95,287.05,1017,,,93,2,180,,,,,,,,,90,701,Mist,mist,50n
1538650800,2018-10-04 11:00:00 +0000 UTC,4975802,,,,286.72,285.95,287.15,1017,,,93,2,210,,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1538650800,2018-10-04 11:00:00 +0000 UTC,4975802,,,,286.72,285.95,287.15,1017,,,93,2,210,,,,,,,,,90,701,Mist,mist,50d
1538654400,2018-10-04 12:00:00 +0000 UTC,4975802,,,,286.89,286.15,287.55,1016,,,100,4,170,,,,,,,,,90,701,Mist,mist,50d
1538658000,2018-10-04 13:00:00 +0000 UTC,4975802,,,,287.57,286.45,288.75,1016,,,96,4,190,,,,,,,,,90,701,Mist,mist,50d
1538661600,2018-10-04 14:00:00 +0000 UTC,4975802,,,,289.04,287.05,290.35,1015,,,87,5,200,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538665200,2018-10-04 15:00:00 +0000 UTC,4975802,,,,289.78,288.15,290.95,1015,,,89,4,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538668800,2018-10-04 16:00:00 +0000 UTC,4975802,,,,290.04,288.15,292.05,1015,,,87,6,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538672400,2018-10-04 17:00:00 +0000 UTC,4975802,,,,290.17,288.15,291.45,1013,,,87,3,170,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538676000,2018-10-04 18:00:00 +0000 UTC,4975802,,,,291,288.75,293.15,1012,,,84,2,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538679600,2018-10-04 19:00:00 +0000 UTC,4975802,,,,291.19,288.75,293.15,1012,,,90,5,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1538683200,2018-10-04 20:00:00 +0000 UTC,4975802,,,,291.37,289.85,293.15,1012,,,87,2,170,,,,,,,,,1,800,Clear,sky is clear,01d
1538686800,2018-10-04 21:00:00 +0000 UTC,4975802,,,,291.81,289.85,293.75,1012,,,89,3,180,,,,,,,,,75,803,Clouds,broken clouds,04d
