Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
26.46783625730994,171,58,113,34.0,66.0
21.344978165938866,229,70,159,31.0,69.0
24.042918454935624,233,67,166,29.0,71.0
27.246511627906976,215,53,162,25.0,75.0
24.602564102564102,156,36,120,23.0,77.0
26.181818181818183,110,27,83,25.0,75.0
17.20618556701031,97,28,69,29.0,71.0
23.75,64,12,52,19.0,81.0
24.76595744680851,47,10,37,21.0,79.0
28.166666666666668,36,12,24,33.0,67.0
16.307692307692307,13,5,8,38.0,62.0
27.0,18,3,15,17.0,83.0
9.0,10,2,8,20.0,80.0
28.833333333333332,6,2,4,33.0,67.0
18.142857142857142,7,5,2,71.0,29.0
11.75,8,3,5,38.0,62.0
54.16,25,10,15,40.0,60.0
29.195121951219512,41,14,27,34.0,66.0
47.506493506493506,77,16,61,21.0,79.0
28.3015873015873,126,20,106,16.0,84.0
32.54216867469879,166,38,128,23.0,77.0
41.35146443514645,239,42,197,18.0,82.0
33.4014598540146,274,41,233,15.0,85.0
40.38509316770186,322,51,271,16.0,84.0
33.8021978021978,364,45,319,12.0,88.0
41.53134328358209,335,51,284,15.0,85.0
33.5859872611465,314,42,272,13.0,87.0
27.157258064516128,248,54,194,22.0,78.0
38.637010676156585,281,33,248,12.0,88.0
31.263157894736842,247,31,216,13.0,87.0
39.17142857142857,175,31,144,18.0,82.0
31.986301369863014,146,24,122,16.0,84.0
26.0,68,17,51,25.0,75.0
27.33823529411765,68,8,60,12.0,88.0
31.694444444444443,36,5,31,14.0,86.0
33.11538461538461,26,6,20,23.0,77.0
10.0,5,2,3,40.0,60.0
7.142857142857143,7,2,5,29.0,71.0
13.0,5,1,4,20.0,80.0
27.3125,16,7,9,44.0,56.0
36.88235294117647,17,7,10,41.0,59.0
32.05882352941177,51,20,31,39.0,61.0
25.57281553398058,103,18,85,17.0,83.0
32.91954022988506,174,39,135,22.0,78.0
38.51417004048583,247,63,184,26.0,74.0
37.62926829268293,205,39,166,19.0,81.0
38.14070351758794,199,32,167,16.0,84.0
33.97285067873303,221,34,187,15.0,85.0
30.17735849056604,265,57,208,22.0,78.0
29.24537037037037,216,44,172,20.0,80.0
28.617021276595743,188,24,164,13.0,87.0
25.717821782178216,202,34,168,17.0,83.0
30.612903225806452,186,23,163,12.0,88.0
25.283464566929133,127,21,106,17.0,83.0
35.483870967741936,155,20,135,13.0,87.0
29.70769230769231,65,14,51,22.0,78.0
48.833333333333336,30,4,26,13.0,87.0
36.35294117647059,17,5,12,29.0,71.0
17.75,4,3,1,75.0,25.0
46.785714285714285,14,5,9,36.0,64.0
29.0,4,3,1,75.0,25.0
89.0,2,2,0,100.0,0.0
6.0,7,6,1,86.0,14.0
12.166666666666666,24,11,13,46.0,54.0
24.069444444444443,72,37,35,51.0,49.0
14.427184466019417,103,56,47,54.0,46.0
14.35,80,36,44,45.0,55.0
28.796296296296298,108,48,60,44.0,56.0
21.364341085271317,129,42,87,33.0,67.0
26.688622754491018,167,42,125,25.0,75.0
25.795620437956206,137,49,88,36.0,64.0
23.0859375,128,37,91,29.0,71.0
21.041666666666668,144,28,116,19.0,81.0
20.035502958579883,169,50,119,30.0,70.0
21.20883534136546,249,87,162,35.0,65.0
25.693069306930692,202,44,158,22.0,78.0
27.89171974522293,157,39,118,25.0,75.0
27.92168674698795,166,38,128,23.0,77.0
28.894736842105264,133,21,112,16.0,84.0
34.93975903614458,83,15,68,18.0,82.0
13.222222222222221,18,3,15,17.0,83.0
118.70588235294117,17,6,11,35.0,65.0
24.363636363636363,22,5,17,23.0,77.0
31.333333333333332,3,2,1,67.0,33.0
7.5,4,2,2,50.0,50.0
27.5,4,0,4,0.0,100.0
5.416666666666667,12,9,3,75.0,25.0
13.382352941176471,34,14,20,41.0,59.0
12.595505617977528,89,46,43,52.0,48.0
10.632075471698114,106,59,47,56.0,44.0
13.037974683544304,79,33,46,42.0,58.0
17.876404494382022,89,27,62,30.0,70.0
24.91588785046729,107,43,64,40.0,60.0
19.669421487603305,121,43,78,36.0,64.0
18.816326530612244,98,37,61,38.0,62.0
20.294642857142858,112,37,75,33.0,67.0
25.397163120567377,141,40,101,28.0,72.0
24.548223350253807,197,55,142,28.0,72.0
20.7725321888412,233,79,154,34.0,66.0
30.038793103448278,232,66,166,28.0,72.0
31.664383561643834,146,42,104,29.0,71.0
23.100719424460433,139,33,106,24.0,76.0
28.28,100,32,68,32.0,68.0
21.446428571428573,56,18,38,32.0,68.0
21.4,20,5,15,25.0,75.0
27.285714285714285,28,8,20,29.0,71.0
30.166666666666668,6,4,2,67.0,33.0
36.2,5,1,4,20.0,80.0
29.5,2,1,1,50.0,50.0
10.6,5,4,1,80.0,20.0
13.545454545454545,11,6,5,55.0,45.0
12.162162162162161,37,13,24,35.0,65.0
19.151162790697676,86,48,38,56.0,44.0
10.385416666666666,96,45,51,47.0,53.0
171.7710843373494,83,46,37,55.0,45.0
16.16470588235294,85,34,51,40.0,60.0
23.841269841269842,126,37,89,29.0,71.0
18.1858407079646,113,40,73,35.0,65.0
21.641025641025642,117,43,74,37.0,63.0
18.237623762376238,101,31,70,31.0,69.0
19.68,125,47,78,38.0,62.0
21.4390243902439,164,55,109,34.0,66.0
18.64788732394366,213,76,137,36.0,64.0
17.288888888888888,180,64,116,36.0,64.0
21.876106194690266,113,32,81,28.0,72.0
17.820224719101123,89,21,68,24.0,76.0
18.53125,64,25,39,39.0,61.0
36.19277108433735,83,24,59,29.0,71.0
13.26086956521739,23,7,16,30.0,70.0
23.5,16,6,10,38.0,62.0
25.3,20,6,14,30.0,70.0
24.4,5,2,3,40.0,60.0
10.0,1,1,0,100.0,0.0
27.5,4,3,1,75.0,25.0
15.4,10,5,5,50.0,50.0
11.0,34,17,17,50.0,50.0
30.896551724137932,87,52,35,60.0,40.0
11.423913043478262,92,54,38,59.0,41.0
16.47826086956522,46,25,21,54.0,46.0
16.38961038961039,77,31,46,40.0,60.0
16.785046728971963,107,47,60,44.0,56.0
17.632911392405063,158,53,105,34.0,66.0
19.25595238095238,168,52,116,31.0,69.0
23.87121212121212,132,47,85,36.0,64.0
17.308641975308642,162,47,115,29.0,71.0
27.934343434343436,198,61,137,31.0,69.0
18.88118811881188,202,78,124,39.0,61.0
16.597122302158272,139,50,89,36.0,64.0
23.275449101796408,167,47,120,28.0,72.0
16.9375,112,29,83,26.0,74.0
23.859375,64,18,46,28.0,72.0
22.796610169491526,59,21,38,36.0,64.0
25.833333333333332,30,7,23,23.0,77.0
19.0,24,4,20,17.0,83.0
29.666666666666668,24,2,22,8.0,92.0
58.84615384615385,13,6,7,46.0,54.0
22.2,5,1,4,20.0,80.0
36.8,5,2,3,40.0,60.0
17.583333333333332,24,12,12,50.0,50.0
10.447368421052632,38,17,21,45.0,55.0
11.75294117647059,85,45,40,53.0,47.0
14.672131147540984,122,59,63,48.0,52.0
15.620689655172415,87,40,47,46.0,54.0
26.666666666666668,87,29,58,33.0,67.0
23.08609271523179,151,38,113,25.0,75.0
24.174358974358974,195,44,151,23.0,77.0
26.755102040816325,196,42,154,21.0,79.0
22.847826086956523,138,32,106,23.0,77.0
23.015706806282722,191,41,150,21.0,79.0
19.14691943127962,211,65,146,31.0,69.0
32.14509803921569,255,75,180,29.0,71.0
30.13364055299539,217,48,169,22.0,78.0
28.96039603960396,202,40,162,20.0,80.0
25.035928143712574,167,31,136,19.0,81.0
25.44295302013423,149,26,123,17.0,83.0
21.696629213483146,89,20,69,22.0,78.0
25.256410256410255,78,8,70,10.0,90.0
35.41379310344828,29,2,27,7.0,93.0
37.44444444444444,27,7,20,26.0,74.0
51.39393939393939,33,10,23,30.0,70.0
4.0,1,1,0,100.0,0.0
16.5,2,0,2,0.0,100.0
9.571428571428571,7,4,3,57.0,43.0
18.083333333333332,12,4,8,33.0,67.0
13.428571428571429,21,6,15,29.0,71.0
26.6875,64,16,48,25.0,75.0
24.60683760683761,117,39,78,33.0,67.0
23.176,125,31,94,25.0,75.0
24.901639344262296,244,41,203,17.0,83.0
25.804878048780488,205,29,176,14.0,86.0
30.40753424657534,292,23,269,8.0,92.0
30.178947368421053,380,49,331,13.0,87.0
31.67621776504298,349,35,314,10.0,90.0
27.727544910179642,334,30,304,9.0,91.0
31.881789137380192,313,43,270,14.0,86.0
29.0,245,27,218,11.0,89.0
23.37109375,256,19,237,7.0,93.0
29.623255813953488,215,18,197,8.0,92.0
32.45454545454545,143,20,123,14.0,86.0
30.77181208053691,149,16,133,11.0,89.0
58.96521739130435,115,8,107,7.0,93.0
34.22222222222222,72,19,53,26.0,74.0
43.93617021276596,47,5,42,11.0,89.0
18.235294117647058,34,5,29,15.0,85.0
18.0,3,0,3,0.0,100.0
9.0,2,1,1,50.0,50.0
7.333333333333333,3,0,3,0.0,100.0
5.8,5,2,3,40.0,60.0
16.869565217391305,23,9,14,39.0,61.0
29.68888888888889,45,12,33,27.0,73.0
24.142857142857142,91,27,64,30.0,70.0
29.3,130,21,109,16.0,84.0
40.795,200,27,173,14.0,86.0
47.33948339483395,271,26,245,10.0,90.0
35.62017804154303,337,36,301,11.0,89.0
35.73837209302326,344,40,304,12.0,88.0
35.07309941520468,342,31,311,9.0,91.0
30.545774647887324,284,46,238,16.0,84.0
27.624505928853754,253,34,219,13.0,87.0
28.057471264367816,261,33,228,13.0,87.0
27.663414634146342,205,17,188,8.0,92.0
29.56578947368421,228,33,195,14.0,86.0
39.5,186,20,166,11.0,89.0
34.89473684210526,76,6,70,8.0,92.0
19.11864406779661,59,15,44,25.0,75.0
23.31578947368421,19,3,16,16.0,84.0
20.1,10,0,10,0.0,100.0
70.22727272727273,22,1,21,5.0,95.0
15.0,1,0,1,0.0,100.0
8.2,5,3,2,60.0,40.0
7.75,8,6,2,75.0,25.0
9.655172413793103,29,19,10,66.0,34.0
12.573033707865168,89,39,50,44.0,56.0
10.867924528301886,106,60,46,57.0,43.0
12.795698924731182,93,42,51,45.0,55.0
18.908256880733944,109,34,75,31.0,69.0
21.923076923076923,143,33,110,23.0,77.0
20.50857142857143,175,45,130,26.0,74.0
26.078125,192,64,128,33.0,67.0
28.169398907103826,183,46,137,25.0,75.0
28.914893617021278,188,40,148,21.0,79.0
24.099601593625497,251,68,183,27.0,73.0
21.73828125,256,85,171,33.0,67.0
32.41836734693877,196,48,148,24.0,76.0
29.497512437810947,201,35,166,17.0,83.0
25.965317919075144,173,32,141,18.0,82.0
21.646464646464647,99,13,86,13.0,87.0
18.705882352941178,85,27,58,32.0,68.0
33.58,50,9,41,18.0,82.0
25.0,26,6,20,23.0,77.0
31.272727272727273,11,3,8,27.0,73.0
5.5,2,0,2,0.0,100.0
21.0,1,0,1,0.0,100.0
23.0,7,3,4,43.0,57.0
7.111111111111111,9,5,4,56.0,44.0
17.205128205128204,39,14,25,36.0,64.0
12.475,80,41,39,51.0,49.0
12.640287769784173,139,73,66,53.0,47.0
11.24742268041237,97,38,59,39.0,61.0
19.142857142857142,98,35,63,36.0,64.0
20.318471337579616,157,45,112,29.0,71.0
20.939086294416242,197,44,153,22.0,78.0
30.085365853658537,164,44,120,27.0,73.0
24.85211267605634,142,41,101,29.0,71.0
23.592307692307692,130,40,90,31.0,69.0
25.711340206185568,194,55,139,28.0,72.0
27.439834024896264,241,73,168,30.0,70.0
26.1866028708134,209,52,157,25.0,75.0
31.41747572815534,206,50,156,24.0,76.0
28.307692307692307,182,27,155,15.0,85.0
33.84166666666667,120,27,93,22.0,78.0
35.08196721311475,61,9,52,15.0,85.0
23.416666666666668,72,9,63,12.0,88.0
24.8,30,8,22,27.0,73.0
21.15,20,0,20,0.0,100.0
60.416666666666664,12,0,12,0.0,100.0
40.5,4,1,3,25.0,75.0
12.0,5,1,4,20.0,80.0
13.0,16,13,3,81.0,19.0
11.609756097560975,41,18,23,44.0,56.0
14.03896103896104,77,41,36,53.0,47.0
14.069620253164556,158,78,80,49.0,51.0
15.285714285714286,63,30,33,48.0,52.0
28.193181818181817,88,40,48,45.0,55.0
20.26890756302521,119,40,79,34.0,66.0
21.92929292929293,198,65,133,33.0,67.0
19.5,164,45,119,27.0,73.0
28.29192546583851,161,43,118,27.0,73.0
28.36986301369863,146,42,104,29.0,71.0
18.92972972972973,185,59,126,32.0,68.0
21.659574468085108,235,80,155,34.0,66.0
26.875598086124402,209,58,151,28.0,72.0
31.181372549019606,204,44,160,22.0,78.0
27.626436781609197,174,37,137,21.0,79.0
29.470588235294116,102,25,77,25.0,75.0
16.945454545454545,55,16,39,29.0,71.0
28.612903225806452,62,11,51,18.0,82.0
27.903225806451612,31,2,29,6.0,94.0
57.827586206896555,29,6,23,21.0,79.0
19.833333333333332,6,0,6,0.0,100.0
16.0,4,1,3,25.0,75.0
34.72727272727273,11,5,6,45.0,55.0
26.90909090909091,11,5,6,45.0,55.0
12.964285714285714,28,14,14,50.0,50.0
13.30232558139535,86,45,41,52.0,48.0
14.975609756097562,123,68,55,55.0,45.0
18.797752808988765,89,30,59,34.0,66.0
19.811764705882354,85,32,53,38.0,62.0
22.641666666666666,120,36,84,30.0,70.0
21.851063829787233,141,35,106,25.0,75.0
19.914728682170544,129,36,93,28.0,72.0
22.69924812030075,133,29,104,22.0,78.0
23.20108695652174,184,42,142,23.0,77.0
20.70046082949309,217,66,151,30.0,70.0
20.074688796680498,241,77,164,32.0,68.0
21.009345794392523,214,70,144,33.0,67.0
28.756880733944953,218,59,159,27.0,73.0
26.61764705882353,170,31,139,18.0,82.0
21.7007299270073,137,28,109,20.0,80.0
26.36190476190476,105,27,78,26.0,74.0
24.365079365079364,63,15,48,24.0,76.0
26.697674418604652,43,6,37,14.0,86.0
35.869565217391305,23,3,20,13.0,87.0
392.6666666666667,12,4,8,33.0,67.0
10.0,5,2,3,40.0,60.0
12.0,2,1,1,50.0,50.0
46.94444444444444,18,10,8,56.0,44.0
12.826086956521738,23,9,14,39.0,61.0
15.75609756097561,82,48,34,59.0,41.0
14.72992700729927,137,56,81,41.0,59.0
23.764044943820224,89,35,54,39.0,61.0
17.639344262295083,122,20,102,16.0,84.0
26.43548387096774,186,37,149,20.0,80.0
28.190184049079754,163,47,116,29.0,71.0
28.990654205607477,214,49,165,23.0,77.0
26.86387434554974,191,35,156,18.0,82.0
28.62934362934363,259,47,212,18.0,82.0
22.06081081081081,296,60,236,20.0,80.0
21.455696202531644,237,63,174,27.0,73.0
23.632,250,54,196,22.0,78.0
23.28358208955224,201,35,166,17.0,83.0
23.295774647887324,213,33,180,15.0,85.0
30.51396648044693,179,29,150,16.0,84.0
25.740458015267176,131,19,112,15.0,85.0
30.364406779661017,118,18,100,15.0,85.0
37.042857142857144,70,10,60,14.0,86.0
38.03225806451613,31,6,25,19.0,81.0
34.407407407407405,27,5,22,19.0,81.0
10.0,5,0,5,0.0,100.0
21.5,4,0,4,0.0,100.0
13.0,3,2,1,67.0,33.0
14.058823529411764,17,7,10,41.0,59.0
10.647058823529411,17,7,10,41.0,59.0
34.53191489361702,47,23,24,49.0,51.0
19.5,64,16,48,25.0,75.0
24.553846153846155,130,25,105,19.0,81.0
27.375,200,34,166,17.0,83.0
25.606060606060606,231,31,200,13.0,87.0
33.73202614379085,306,28,278,9.0,91.0
30.60919540229885,348,29,319,8.0,92.0
31.833333333333332,342,26,316,8.0,92.0
30.87730061349693,326,25,301,8.0,92.0
28.01060070671378,283,30,253,11.0,89.0
28.43217665615142,317,38,279,12.0,88.0
35.1712962962963,216,17,199,8.0,92.0
26.353191489361702,235,28,207,12.0,88.0
33.540084388185655,237,35,202,15.0,85.0
34.8421052631579,133,16,117,12.0,88.0
31.385964912280702,114,17,97,15.0,85.0
38.46268656716418,67,4,63,6.0,94.0
38.203125,64,15,49,23.0,77.0
22.82608695652174,23,2,21,9.0,91.0
554.0,9,1,8,11.0,89.0
11.5,4,1,3,25.0,75.0
19.4,5,1,4,20.0,80.0
10.333333333333334,12,4,8,33.0,67.0
14.705882352941176,17,7,10,41.0,59.0
28.301204819277107,83,20,63,24.0,76.0
27.791666666666668,96,14,82,15.0,85.0
36.56216216216216,185,21,164,11.0,89.0
30.91941391941392,273,32,241,12.0,88.0
36.414330218068535,321,36,285,11.0,89.0
36.48774509803921,408,37,371,9.0,91.0
34.41079812206573,426,36,390,8.0,92.0
33.61964735516373,397,42,355,11.0,89.0
31.744588744588743,462,43,419,9.0,91.0
33.039164490861616,383,42,341,11.0,89.0
36.51744186046512,344,31,313,9.0,91.0
45.325806451612905,310,31,279,10.0,90.0
29.746031746031747,315,27,288,9.0,91.0
31.76605504587156,218,16,202,7.0,93.0
34.23111111111111,225,17,208,8.0,92.0
30.548387096774192,93,11,82,12.0,88.0
84.74545454545455,55,7,48,13.0,87.0
37.94117647058823,34,4,30,12.0,88.0
24.074074074074073,27,3,24,11.0,89.0
29.166666666666668,6,2,4,33.0,67.0
8.666666666666666,3,2,1,67.0,33.0
4.75,8,3,5,38.0,62.0
12.307692307692308,13,4,9,31.0,69.0
28.833333333333332,30,11,19,37.0,63.0
23.645833333333332,48,7,41,15.0,85.0
36.27,100,22,78,22.0,78.0
36.285714285714285,175,18,157,10.0,90.0
33.32,200,25,175,12.0,88.0
39.33098591549296,284,38,246,13.0,87.0
38.468152866242036,314,32,282,10.0,90.0
35.55733333333333,375,38,337,10.0,90.0
34.45974025974026,385,42,343,11.0,89.0
34.70505617977528,356,39,317,11.0,89.0
27.82450331125828,302,28,274,9.0,91.0
33.28104575163399,306,34,272,11.0,89.0
31.25311203319502,241,33,208,14.0,86.0
24.476190476190474,210,38,172,18.0,82.0
26.91743119266055,109,10,99,9.0,91.0
27.05128205128205,78,11,67,14.0,86.0
109.80645161290323,31,6,25,19.0,81.0
49.526315789473685,19,3,16,16.0,84.0
39.333333333333336,3,1,2,33.0,67.0
30.714285714285715,7,2,5,29.0,71.0
148.33333333333334,3,0,3,0.0,100.0
16.0,2,1,1,50.0,50.0
18.0,12,8,4,67.0,33.0
13.076923076923077,26,14,12,54.0,46.0
9.666666666666666,66,40,26,61.0,39.0
12.816,125,59,66,47.0,53.0
17.546666666666667,75,31,44,41.0,59.0
24.337078651685392,89,29,60,33.0,67.0
15.627272727272727,110,40,70,36.0,64.0
18.683823529411764,136,34,102,25.0,75.0
22.38125,160,43,117,27.0,73.0
23.742424242424242,132,36,96,27.0,73.0
23.25563909774436,133,40,93,30.0,70.0
25.448453608247423,194,58,136,30.0,70.0
20.98739495798319,238,95,143,40.0,60.0
18.982456140350877,171,51,120,30.0,70.0
30.469945355191257,183,26,157,14.0,86.0
30.442028985507246,138,24,114,17.0,83.0
23.13,100,19,81,19.0,81.0
18.134328358208954,67,16,51,24.0,76.0
14.045454545454545,22,3,19,14.0,86.0
35.21052631578947,19,5,14,26.0,74.0
34.63157894736842,19,1,18,5.0,95.0
37.27272727272727,11,2,9,18.0,82.0
34.5,6,2,4,33.0,67.0
17.5,2,1,1,50.0,50.0
18.11111111111111,9,5,4,56.0,44.0
11.371428571428572,35,22,13,63.0,37.0
11.444444444444445,81,45,36,56.0,44.0
10.456896551724139,116,59,57,51.0,49.0
10.873015873015873,63,25,38,40.0,60.0
16.73972602739726,73,31,42,42.0,58.0
31.0,101,27,74,27.0,73.0
19.29559748427673,159,55,104,35.0,65.0
28.176056338028168,142,37,105,26.0,74.0
25.48170731707317,164,34,130,21.0,79.0
17.74436090225564,133,53,80,40.0,60.0
20.377906976744185,172,52,120,30.0,70.0
19.677551020408163,245,90,155,37.0,63.0
29.713043478260868,230,62,168,27.0,73.0
22.77005347593583,187,55,132,29.0,71.0
27.55862068965517,145,31,114,21.0,79.0
22.191358024691358,162,22,140,14.0,86.0
24.67543859649123,114,18,96,16.0,84.0
14.290909090909091,55,8,47,15.0,85.0
24.96,25,7,18,28.0,72.0
16.8,25,1,24,4.0,96.0
19.25,4,0,4,0.0,100.0
139.5,4,3,1,75.0,25.0
28.0,4,1,3,25.0,75.0
8.0,12,9,3,75.0,25.0
7.9655172413793105,29,14,15,48.0,52.0
8.869565217391305,69,39,30,57.0,43.0
12.047244094488189,127,60,67,47.0,53.0
18.71014492753623,69,27,42,39.0,61.0
27.987654320987655,81,28,53,35.0,65.0
19.847457627118644,118,40,78,34.0,66.0
24.86,150,46,104,31.0,69.0
18.44776119402985,134,46,88,34.0,66.0
20.210526315789473,133,44,89,33.0,67.0
26.2027027027027,148,46,102,31.0,69.0
18.953216374269005,171,64,107,37.0,63.0
19.76388888888889,216,73,143,34.0,66.0
22.90909090909091,187,57,130,30.0,70.0
21.044871794871796,156,35,121,22.0,78.0
18.253333333333334,75,27,48,36.0,64.0
21.857142857142858,42,13,29,31.0,69.0
21.6875,48,14,34,29.0,71.0
18.3125,32,3,29,9.0,91.0
40.6,10,4,6,40.0,60.0
14.4,10,4,6,40.0,60.0
16.285714285714285,7,1,6,14.0,86.0
44.6,5,2,3,40.0,60.0
9.0,1,1,0,100.0,0.0
28.58823529411765,17,11,6,65.0,35.0
10.31578947368421,19,11,8,58.0,42.0
14.672131147540984,61,37,24,61.0,39.0
11.835164835164836,91,52,39,57.0,43.0
33.98,50,25,25,50.0,50.0
18.49019607843137,51,19,32,37.0,63.0
27.08823529411765,68,22,46,32.0,68.0
17.885416666666668,96,30,66,31.0,69.0
22.213483146067414,89,31,58,35.0,65.0
35.75,112,35,77,31.0,69.0
22.271844660194176,103,44,59,43.0,57.0
21.007142857142856,140,57,83,41.0,59.0
20.095808383233532,167,83,84,50.0,50.0
27.616,125,48,77,38.0,62.0
19.701030927835053,97,34,63,35.0,65.0
23.427350427350426,117,35,82,30.0,70.0
19.8659793814433,97,23,74,24.0,76.0
10.604166666666666,48,19,29,40.0,60.0
33.57142857142857,63,13,50,21.0,79.0
22.72,25,4,21,16.0,84.0
200.94444444444446,18,7,11,39.0,61.0
23.0,10,4,6,40.0,60.0
8.333333333333334,3,1,2,33.0,67.0
15.666666666666666,3,2,1,67.0,33.0
17.0,1,1,0,100.0,0.0
19.384615384615383,13,7,6,54.0,46.0
31.23076923076923,13,8,5,62.0,38.0
18.404761904761905,42,20,22,48.0,52.0
27.63768115942029,69,25,44,36.0,64.0
30.30841121495327,107,27,80,25.0,75.0
41.30718954248366,153,37,116,24.0,76.0
29.607142857142858,168,36,132,21.0,79.0
29.13364055299539,217,51,166,24.0,76.0
28.970760233918128,171,36,135,21.0,79.0
32.82887700534759,187,38,149,20.0,80.0
27.4792899408284,169,37,132,22.0,78.0
36.7906976744186,172,45,127,26.0,74.0
27.537634408602152,186,41,145,22.0,78.0
46.46666666666667,135,30,105,22.0,78.0
33.35947712418301,153,43,110,28.0,72.0
22.95967741935484,124,27,97,22.0,78.0
44.58163265306123,98,19,79,19.0,81.0
34.6530612244898,49,16,33,33.0,67.0
23.636363636363637,33,8,25,24.0,76.0
23.433333333333334,30,3,27,10.0,90.0
15.904761904761905,21,6,15,29.0,71.0
10.2,10,5,5,50.0,50.0
10.777777777777779,9,6,3,67.0,33.0
34.5,4,3,1,75.0,25.0
8.0,13,6,7,46.0,54.0
20.15,20,10,10,50.0,50.0
23.885714285714286,35,14,21,40.0,60.0
23.75,60,24,36,40.0,60.0
24.55263157894737,76,25,51,33.0,67.0
30.90909090909091,110,29,81,26.0,74.0
30.51818181818182,110,30,80,27.0,73.0
29.127118644067796,118,21,97,18.0,82.0
49.083333333333336,132,31,101,23.0,77.0
39.318518518518516,135,40,95,30.0,70.0
24.264705882352942,102,19,83,19.0,81.0
29.473684210526315,38,13,25,34.0,66.0
24.373737373737374,99,36,63,36.0,64.0
19.945652173913043,92,25,67,27.0,73.0
23.283333333333335,60,14,46,23.0,77.0
18.916666666666668,48,13,35,27.0,73.0
18.41860465116279,43,15,28,35.0,65.0
23.571428571428573,21,4,17,19.0,81.0
22.3125,16,3,13,19.0,81.0
23.75,8,2,6,25.0,75.0
14.666666666666666,3,2,1,67.0,33.0
6.0,3,3,0,100.0,0.0
31.5,2,1,1,50.0,50.0
5.444444444444445,9,8,1,89.0,11.0
9.384615384615385,26,16,10,62.0,38.0
10.786666666666667,75,50,25,67.0,33.0
12.541176470588235,85,52,33,61.0,39.0
20.05,60,36,24,60.0,40.0
17.8,55,21,34,38.0,62.0
15.036144578313253,83,36,47,43.0,57.0
31.2987012987013,77,30,47,39.0,61.0
23.25609756097561,82,32,50,39.0,61.0
24.357142857142858,70,27,43,39.0,61.0
22.604938271604937,81,39,42,48.0,52.0
22.333333333333332,135,52,83,39.0,61.0
18.39673913043478,184,68,116,37.0,63.0
14.530973451327434,113,46,67,41.0,59.0
21.24137931034483,87,28,59,32.0,68.0
22.265625,64,25,39,39.0,61.0
15.475409836065573,61,20,41,33.0,67.0
11.571428571428571,21,8,13,38.0,62.0
13.444444444444445,9,1,8,11.0,89.0
32.27272727272727,11,8,3,73.0,27.0
9.571428571428571,7,3,4,43.0,57.0
3.2,5,2,3,40.0,60.0
10.0,4,1,3,25.0,75.0
29.0,3,0,3,0.0,100.0
10.5,10,5,5,50.0,50.0
6.916666666666667,24,14,10,58.0,42.0
10.681818181818182,66,41,25,62.0,38.0
12.79,100,64,36,64.0,36.0
18.133333333333333,60,35,25,58.0,42.0
15.829787234042554,47,29,18,62.0,38.0
21.691358024691358,81,30,51,37.0,63.0
20.88888888888889,108,43,65,40.0,60.0
21.806818181818183,88,46,42,52.0,48.0
22.146341463414632,82,29,53,35.0,65.0
25.10377358490566,106,48,58,45.0,55.0
30.118110236220474,127,53,74,42.0,58.0
18.404761904761905,168,85,83,51.0,49.0
17.390243902439025,123,52,71,42.0,58.0
24.77358490566038,106,43,63,41.0,59.0
17.821428571428573,84,23,61,27.0,73.0
20.681818181818183,66,22,44,33.0,67.0
23.02857142857143,35,12,23,34.0,66.0
10.6875,16,4,12,25.0,75.0
45.75,8,4,4,50.0,50.0
25.5,2,0,2,0.0,100.0
57.666666666666664,3,0,3,0.0,100.0
4.333333333333333,3,2,1,67.0,33.0
37.5,2,0,2,0.0,100.0
24.636363636363637,11,1,10,9.0,91.0
12.0,26,14,12,54.0,46.0
11.077922077922079,77,38,39,49.0,51.0
13.079545454545455,88,50,38,57.0,43.0
9.909090909090908,55,29,26,53.0,47.0
23.112676056338028,71,26,45,37.0,63.0
16.135135135135137,74,22,52,30.0,70.0
20.097087378640776,103,40,63,39.0,61.0
20.5,86,34,52,40.0,60.0
26.42391304347826,92,28,64,30.0,70.0
25.511627906976745,86,32,54,37.0,63.0
16.87323943661972,142,60,82,42.0,58.0
15.945,200,79,121,40.0,60.0
18.543624161073826,149,76,73,51.0,49.0
18.641025641025642,117,44,73,38.0,62.0
21.25609756097561,82,37,45,45.0,55.0
13.723684210526315,76,27,49,36.0,64.0
8.102564102564102,39,20,19,51.0,49.0
18.692307692307693,26,11,15,42.0,58.0
19.727272727272727,22,8,14,36.0,64.0
10.88888888888889,9,6,3,67.0,33.0
19.625,8,3,5,38.0,62.0
62.0,1,1,0,100.0,0.0
5.0,2,1,1,50.0,50.0
16.0,10,4,6,40.0,60.0
13.952380952380953,21,16,5,76.0,24.0
16.794117647058822,68,28,40,41.0,59.0
12.325842696629213,89,53,36,60.0,40.0
19.098360655737704,61,22,39,36.0,64.0
15.854166666666666,48,25,23,52.0,48.0
20.388059701492537,67,32,35,48.0,52.0
22.045045045045047,111,41,70,37.0,63.0
18.055555555555557,90,41,49,46.0,54.0
32.36538461538461,104,38,66,37.0,63.0
22.553398058252426,103,34,69,33.0,67.0
21.54901960784314,153,52,101,34.0,66.0
17.415384615384614,195,78,117,40.0,60.0
25.430379746835442,158,50,108,32.0,68.0
24.276119402985074,134,51,83,38.0,62.0
30.66216216216216,74,21,53,28.0,72.0
18.074626865671643,67,23,44,34.0,66.0
26.28,25,6,19,24.0,76.0
26.675,40,14,26,35.0,65.0
11.35,20,4,16,20.0,80.0
