Unnamed: 0,dt,dt_iso,city_id,temp,temp_min,temp_max,pressure,humidity,wind_speed,weather_main,weather_icon,avg_temp_f,weather_type,date,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
172,1515276000,2018-01-06 22:00:00 ,4975802,255.64,255.15,257.15,1015,54,6,Snow,13n,0.4820000000000171,8,2018-01-06 ,8.888888888888891,9.0,9.0,0.0,100.0,0.0
173,1515279600,2018-01-06 23:00:00 ,4975802,255.63,255.15,257.15,1016,54,6,Snow,13n,0.4640000000000306,8,2018-01-06 ,14.555555555555555,9.0,9.0,0.0,100.0,0.0
174,1515283200,2018-01-07 00:00:00 ,4975802,255.48,255.15,256.15,1017,49,7,Snow,13n,0.1940000000000204,8,2018-01-07 ,15.6,15.0,10.0,5.0,67.0,33.0
175,1515286800,2018-01-07 01:00:00 ,4975802,254.66,254.15,256.15,1018,49,6,Snow,13n,-1.281999999999968,8,2018-01-07 ,25.2,20.0,6.0,14.0,30.0,70.0
176,1515290400,2018-01-07 02:00:00 ,4975802,254.48,254.15,255.15,1019,49,4,Clear,01n,-1.6059999999999803,1,2018-01-07 ,14.31578947368421,19.0,13.0,6.0,68.0,32.0
177,1515294000,2018-01-07 03:00:00 ,4975802,254.31,253.15,255.15,1020,49,6,Clear,01n,-1.9119999999999564,1,2018-01-07 ,27.29032258064516,31.0,16.0,15.0,52.0,48.0
178,1515297600,2018-01-07 04:00:00 ,4975802,253.47,252.15,255.15,1021,48,6,Clear,01n,-3.4239999999999635,1,2018-01-07 ,14.764705882352944,17.0,13.0,4.0,76.0,24.0
179,1515301200,2018-01-07 05:00:00 ,4975802,252.47,250.15,254.15,1022,53,5,Clear,01n,-5.22399999999996,1,2018-01-07 ,15.6,10.0,10.0,0.0,100.0,0.0
180,1515304800,2018-01-07 06:00:00 ,4975802,252.77,252.15,254.15,1022,53,6,Clear,01n,-4.6839999999999415,1,2018-01-07 ,5.0,9.0,9.0,0.0,100.0,0.0
181,1515308400,2018-01-07 07:00:00 ,4975802,252.36,251.15,254.15,1023,53,6,Clear,01n,-5.421999999999933,1,2018-01-07 ,8.2,5.0,4.0,1.0,80.0,20.0
182,1515312000,2018-01-07 08:00:00 ,4975802,251.76,251.15,253.15,1024,53,7,Clear,01n,-6.501999999999974,1,2018-01-07 ,14.714285714285715,7.0,7.0,0.0,100.0,0.0
183,1515315600,2018-01-07 09:00:00 ,4975802,251.36,251.15,252.15,1025,57,4,Clear,01n,-7.221999999999938,1,2018-01-07 ,7.666666666666668,3.0,3.0,0.0,100.0,0.0
184,1515319200,2018-01-07 10:00:00 ,4975802,251.15,251.15,251.15,1026,57,2,Clear,01n,-7.599999999999953,1,2018-01-07 ,11.2,5.0,5.0,0.0,100.0,0.0
185,1515322800,2018-01-07 11:00:00 ,4975802,250.95,250.15,251.15,1027,57,2,Clear,01n,-7.9599999999999795,1,2018-01-07 ,17.714285714285715,7.0,6.0,1.0,86.0,14.0
186,1515326400,2018-01-07 12:00:00 ,4975802,250.74,249.15,251.15,1028,57,1,Clear,01n,-8.337999999999942,1,2018-01-07 ,10.0,1.0,1.0,0.0,100.0,0.0
187,1515330000,2018-01-07 13:00:00 ,4975802,250.73,250.15,252.15,1028,58,2,Clear,01d,-8.35599999999998,1,2018-01-07 ,50.0,1.0,1.0,0.0,100.0,0.0
188,1515333600,2018-01-07 14:00:00 ,4975802,251.69,250.15,254.15,1029,49,3,Clear,01d,-6.6279999999999655,1,2018-01-07 ,14.0,1.0,1.0,0.0,100.0,0.0
189,1515337200,2018-01-07 15:00:00 ,4975802,254.54,252.15,256.15,1030,45,1,Clear,01d,-1.4979999999999762,1,2018-01-07 ,6.75,4.0,4.0,0.0,100.0,0.0
190,1515340800,2018-01-07 16:00:00 ,4975802,255.74,250.15,259.15,1029,38,2,Clear,01d,0.6620000000000559,1,2018-01-07 ,7.8,5.0,3.0,2.0,60.0,40.0
191,1515344400,2018-01-07 17:00:00 ,4975802,258.7900156,256.15,262.15,1028,35,3,Clear,01d,6.152028080000048,1,2018-01-07 ,10.958333333333336,24.0,22.0,2.0,92.0,8.0
192,1515348000,2018-01-07 18:00:00 ,4975802,260.7900156,259.15,264.15,1027,30,2,Clear,01d,9.752028080000047,1,2018-01-07 ,12.24390243902439,41.0,38.0,3.0,93.0,7.0
193,1515351600,2018-01-07 19:00:00 ,4975802,262.10998440000003,260.15,265.15,1027,28,2,Clear,01d,12.127971920000096,1,2018-01-07 ,13.04,25.0,23.0,2.0,92.0,8.0
194,1515355200,2018-01-07 20:00:00 ,4975802,262.47,261.15,264.15,1027,30,2,Clear,01d,12.776000000000089,1,2018-01-07 ,19.40909090909091,22.0,18.0,4.0,82.0,18.0
195,1515358800,2018-01-07 21:00:00 ,4975802,261.94,261.15,262.15,1027,30,2,Clear,01d,11.822000000000036,1,2018-01-07 ,17.25,28.0,23.0,5.0,82.0,18.0
196,1515362400,2018-01-07 22:00:00 ,4975802,261.82,261.15,262.15,1027,35,2,Clouds,02n,11.606000000000027,2,2018-01-07 ,21.4,25.0,21.0,4.0,84.0,16.0
197,1515366000,2018-01-07 23:00:00 ,4975802,260.2900156,259.15,261.15,1027,35,4,Clear,01n,8.852028080000046,1,2018-01-07 ,25.04166666666667,24.0,17.0,7.0,71.0,29.0
198,1515369600,2018-01-08 00:00:00 ,4975802,259.60998440000003,258.15,262.15,1026,42,4,Clouds,03n,7.627971920000096,2,2018-01-08 ,43.69565217391305,23.0,13.0,10.0,57.0,43.0
199,1515373200,2018-01-08 01:00:00 ,4975802,259.2900156,257.15,261.15,1025,46,2,Clouds,04n,7.0520280800000466,2,2018-01-08 ,16.233333333333334,30.0,18.0,12.0,60.0,40.0
200,1515376800,2018-01-08 02:00:00 ,4975802,259.9500156,257.15,261.15,1024,46,1,Clouds,04n,8.240028079999991,2,2018-01-08 ,9.333333333333334,24.0,17.0,7.0,71.0,29.0
201,1515380400,2018-01-08 03:00:00 ,4975802,261.32,260.15,262.15,1023,43,1,Clouds,04n,10.706000000000028,2,2018-01-08 ,37.88095238095238,42.0,37.0,5.0,88.0,12.0
202,1515384000,2018-01-08 04:00:00 ,4975802,261.63,261.15,262.15,1022,43,1,Clouds,04n,11.264000000000033,2,2018-01-08 ,8.586206896551724,29.0,26.0,3.0,90.0,10.0
203,1515387600,2018-01-08 05:00:00 ,4975802,262.48,261.15,264.15,1021,40,5,Clouds,04n,12.794000000000072,2,2018-01-08 ,8.916666666666666,12.0,10.0,2.0,83.0,17.0
204,1515391200,2018-01-08 06:00:00 ,4975802,262.3,261.15,263.15,1022,66,4,Snow,13n,12.47000000000006,8,2018-01-08 ,5.636363636363638,11.0,11.0,0.0,100.0,0.0
205,1515394800,2018-01-08 07:00:00 ,4975802,262.15,262.15,262.15,1021,78,4,Snow,13n,12.2,8,2018-01-08 ,20.90909090909091,11.0,10.0,1.0,91.0,9.0
207,1515398400,2018-01-08 08:00:00 ,4975802,261.94,261.15,262.15,1021,85,5,Snow,13n,11.822000000000036,8,2018-01-08 ,4.714285714285714,7.0,6.0,1.0,86.0,14.0
208,1515402000,2018-01-08 09:00:00 ,4975802,262.28,260.15,264.15,1020,52,1,Clouds,04n,12.43399999999999,2,2018-01-08 ,10.9,10.0,7.0,3.0,70.0,30.0
209,1515405600,2018-01-08 10:00:00 ,4975802,262.07,257.15,265.15,1020,48,4,Clouds,04n,12.05600000000003,2,2018-01-08 ,47.0,2.0,2.0,0.0,100.0,0.0
210,1515409200,2018-01-08 11:00:00 ,4975802,262.39,257.15,265.15,1021,61,2,Clouds,04n,12.632000000000017,2,2018-01-08 ,8.0,1.0,1.0,0.0,100.0,0.0
211,1515412800,2018-01-08 12:00:00 ,4975802,263.93,262.15,265.15,1020,52,1,Clouds,04n,15.404000000000053,2,2018-01-08 ,30.0,1.0,1.0,0.0,100.0,0.0
212,1515416400,2018-01-08 13:00:00 ,4975802,263.43,260.15,265.15,1020,57,1,Clouds,04d,14.504000000000053,2,2018-01-08 ,7.0,1.0,1.0,0.0,100.0,0.0
213,1515420000,2018-01-08 14:00:00 ,4975802,263.86,260.15,266.15,1020,52,4,Clouds,04d,15.278000000000064,2,2018-01-08 ,10.444444444444443,9.0,9.0,0.0,100.0,0.0
214,1515423600,2018-01-08 15:00:00 ,4975802,264.94,261.15,267.15,1020,72,1,Snow,13d,17.222000000000037,8,2018-01-08 ,9.7,20.0,18.0,2.0,90.0,10.0
215,1515427200,2018-01-08 16:00:00 ,4975802,266.56,265.15,267.15,1020,79,4,Snow,13d,20.138000000000048,8,2018-01-08 ,11.71875,32.0,30.0,2.0,94.0,6.0
216,1515430800,2018-01-08 17:00:00 ,4975802,265.91,262.15,269.15,1017,49,1,Clouds,04d,18.968000000000085,2,2018-01-08 ,13.777777777777779,18.0,18.0,0.0,100.0,0.0
217,1515434400,2018-01-08 18:00:00 ,4975802,266.59,263.15,269.15,1016,49,2,Snow,13d,20.191999999999997,8,2018-01-08 ,27.555555555555557,9.0,7.0,2.0,78.0,22.0
218,1515438000,2018-01-08 19:00:00 ,4975802,267.26,264.15,270.15,1014,49,2,Snow,13d,21.398000000000025,8,2018-01-08 ,21.272727272727273,11.0,11.0,0.0,100.0,0.0
219,1515441600,2018-01-08 20:00:00 ,4975802,268.42,265.15,271.15,1013,46,2,Snow,13d,23.48600000000007,8,2018-01-08 ,9.571428571428571,14.0,10.0,4.0,71.0,29.0
220,1515445200,2018-01-08 21:00:00 ,4975802,268.92,266.15,272.15,1012,46,5,Clouds,04d,24.38600000000007,2,2018-01-08 ,87.33333333333331,15.0,12.0,3.0,80.0,20.0
221,1515448800,2018-01-08 22:00:00 ,4975802,269.08,266.15,272.15,1012,54,3,Clouds,04n,24.67400000000001,2,2018-01-08 ,12.714285714285715,7.0,5.0,2.0,71.0,29.0
222,1515452400,2018-01-08 23:00:00 ,4975802,268.92,265.15,271.15,1013,79,1,Snow,13n,24.38600000000007,8,2018-01-08 ,14.708333333333336,24.0,22.0,2.0,92.0,8.0
223,1515456000,2018-01-09 00:00:00 ,4975802,269.43,265.15,271.15,1012,79,5,Snow,13n,25.304000000000052,8,2018-01-09 ,17.870967741935484,31.0,27.0,4.0,87.0,13.0
225,1515459600,2018-01-09 01:00:00 ,4975802,269.59,264.15,272.15,1012,79,5,Clouds,04n,25.591999999999995,2,2018-01-09 ,9.65,40.0,38.0,2.0,95.0,5.0
226,1515463200,2018-01-09 02:00:00 ,4975802,268.75,264.15,271.15,1012,79,2,Clouds,04n,24.080000000000037,2,2018-01-09 ,16.53125,32.0,20.0,12.0,62.0,38.0
227,1515466800,2018-01-09 03:00:00 ,4975802,269.26,265.15,271.15,1012,79,1,Clouds,04n,24.998000000000022,2,2018-01-09 ,21.210526315789476,19.0,17.0,2.0,89.0,11.0
228,1515470400,2018-01-09 04:00:00 ,4975802,269.09,265.15,271.15,1012,79,2,Clear,01n,24.692,1,2018-01-09 ,23.66666666666667,12.0,12.0,0.0,100.0,0.0
229,1515474000,2018-01-09 05:00:00 ,4975802,269.09,264.15,272.15,1012,86,1,Clouds,04n,24.692,2,2018-01-09 ,26.538461538461537,13.0,8.0,5.0,62.0,38.0
230,1515477600,2018-01-09 06:00:00 ,4975802,268.74,263.15,272.15,1011,86,2,Clouds,04n,24.06200000000005,2,2018-01-09 ,13.777777777777779,9.0,6.0,3.0,67.0,33.0
231,1515481200,2018-01-09 07:00:00 ,4975802,269.41,264.15,272.15,1011,80,1,Clouds,04n,25.26800000000009,2,2018-01-09 ,11.0,4.0,4.0,0.0,100.0,0.0
232,1515484800,2018-01-09 08:00:00 ,4975802,269.91,268.15,271.15,1011,86,5,Clouds,04n,26.168000000000085,2,2018-01-09 ,6.928571428571429,14.0,8.0,6.0,57.0,43.0
233,1515488400,2018-01-09 09:00:00 ,4975802,270.3,268.15,272.15,1010,80,2,Clouds,04n,26.870000000000058,2,2018-01-09 ,13.375,8.0,3.0,5.0,38.0,62.0
234,1515492000,2018-01-09 10:00:00 ,4975802,269.91,267.15,271.15,1010,86,1,Clear,01n,26.168000000000085,1,2018-01-09 ,9.0,2.0,2.0,0.0,100.0,0.0
235,1515495600,2018-01-09 11:00:00 ,4975802,268.24,263.15,271.15,1011,86,5,Clouds,02n,23.162000000000052,2,2018-01-09 ,13.5,2.0,0.0,2.0,0.0,100.0
236,1515499200,2018-01-09 12:00:00 ,4975802,267.9,263.15,271.15,1011,92,5,Snow,13n,22.55,8,2018-01-09 ,1.0,1.0,0.0,1.0,0.0,100.0
237,1515502800,2018-01-09 13:00:00 ,4975802,268.23,264.15,271.15,1012,86,1,Snow,13d,23.144000000000077,8,2018-01-09 ,15.75,4.0,4.0,0.0,100.0,0.0
238,1515506400,2018-01-09 14:00:00 ,4975802,269.4,265.15,272.15,1013,80,4,Snow,13d,25.25,8,2018-01-09 ,8.25,8.0,7.0,1.0,88.0,12.0
240,1515510000,2018-01-09 15:00:00 ,4975802,272.24,269.15,275.15,1014,69,4,Snow,13d,30.36200000000006,8,2018-01-09 ,12.045454545454545,22.0,19.0,3.0,86.0,14.0
242,1515513600,2018-01-09 16:00:00 ,4975802,275.15,275.15,275.15,1014,74,6,Clouds,04d,35.6,2,2018-01-09 ,12.425,40.0,40.0,0.0,100.0,0.0
243,1515517200,2018-01-09 17:00:00 ,4975802,275.63,275.15,276.15,1014,51,7,Clouds,02d,36.464000000000034,2,2018-01-09 ,15.277777777777779,18.0,16.0,2.0,89.0,11.0
244,1515520800,2018-01-09 18:00:00 ,4975802,275.98,275.15,277.15,1014,51,8,Clear,01d,37.09400000000007,1,2018-01-09 ,36.36363636363637,11.0,6.0,5.0,55.0,45.0
245,1515524400,2018-01-09 19:00:00 ,4975802,275.98,275.15,277.15,1015,44,6,Clear,01d,37.09400000000007,1,2018-01-09 ,14.476190476190474,21.0,19.0,2.0,90.0,10.0
246,1515528000,2018-01-09 20:00:00 ,4975802,276.14,275.15,277.15,1016,44,4,Clouds,03d,37.382000000000026,2,2018-01-09 ,12.862068965517242,29.0,23.0,6.0,79.0,21.0
247,1515531600,2018-01-09 21:00:00 ,4975802,275.83,275.15,277.15,1017,47,3,Clouds,04d,36.82400000000001,2,2018-01-09 ,30.16,25.0,18.0,7.0,72.0,28.0
248,1515535200,2018-01-09 22:00:00 ,4975802,274.81,274.15,275.15,1018,47,1,Clouds,04n,34.988000000000035,2,2018-01-09 ,35.95652173913044,23.0,18.0,5.0,78.0,22.0
249,1515538800,2018-01-09 23:00:00 ,4975802,273.82,273.15,274.15,1019,71,2,Clouds,03n,33.20600000000003,2,2018-01-09 ,13.043478260869565,23.0,22.0,1.0,96.0,4.0
250,1515542400,2018-01-10 00:00:00 ,4975802,273.48,272.15,274.15,1021,71,5,Clouds,02n,32.59400000000007,2,2018-01-10 ,15.057142857142857,35.0,33.0,2.0,94.0,6.0
251,1515546000,2018-01-10 01:00:00 ,4975802,272.65,272.15,273.15,1022,71,8,Clouds,03n,31.1,2,2018-01-10 ,14.170731707317074,41.0,32.0,9.0,78.0,22.0
252,1515549600,2018-01-10 02:00:00 ,4975802,272.15,272.15,272.15,1023,54,2,Clouds,02n,30.2,2,2018-01-10 ,11.181818181818182,22.0,19.0,3.0,86.0,14.0
253,1515553200,2018-01-10 03:00:00 ,4975802,271.15,271.15,271.15,1023,58,4,Clear,01n,28.4,1,2018-01-10 ,6.307692307692308,13.0,12.0,1.0,92.0,8.0
254,1515556800,2018-01-10 04:00:00 ,4975802,270.94,270.15,271.15,1025,58,1,Clear,01n,28.022000000000038,1,2018-01-10 ,20.875,8.0,7.0,1.0,88.0,12.0
255,1515560400,2018-01-10 05:00:00 ,4975802,269.13,266.15,270.15,1025,63,2,Clear,01n,24.764000000000035,1,2018-01-10 ,11.0,8.0,7.0,1.0,88.0,12.0
256,1515564000,2018-01-10 06:00:00 ,4975802,267.77,264.15,270.15,1026,63,2,Clear,01n,22.31600000000001,1,2018-01-10 ,21.83333333333333,12.0,8.0,4.0,67.0,33.0
257,1515567600,2018-01-10 07:00:00 ,4975802,266.89,261.15,270.15,1027,63,2,Clear,01n,20.732000000000014,1,2018-01-10 ,12.0,4.0,4.0,0.0,100.0,0.0
258,1515571200,2018-01-10 08:00:00 ,4975802,266.22,261.15,270.15,1028,63,2,Clear,01n,19.526000000000092,1,2018-01-10 ,11.8,5.0,5.0,0.0,100.0,0.0
259,1515574800,2018-01-10 09:00:00 ,4975802,266.06,261.15,269.15,1028,62,2,Clear,01n,19.23800000000004,1,2018-01-10 ,8.0,1.0,1.0,0.0,100.0,0.0
260,1515578400,2018-01-10 10:00:00 ,4975802,265.22,259.15,268.15,1028,62,1,Clear,01n,17.72600000000009,1,2018-01-10 ,20.33333333333333,3.0,2.0,1.0,67.0,33.0
261,1515582000,2018-01-10 11:00:00 ,4975802,263.71,259.15,268.15,1029,62,1,Clear,01n,15.008000000000004,1,2018-01-10 ,8.0,1.0,1.0,0.0,100.0,0.0
262,1515585600,2018-01-10 12:00:00 ,4975802,261.2099844,256.15,266.15,1029,73,1,Clear,01n,10.507971920000037,1,2018-01-10 ,9.8,5.0,5.0,0.0,100.0,0.0
263,1515589200,2018-01-10 13:00:00 ,4975802,261.34,256.15,267.15,1030,73,1,Clear,01d,10.741999999999996,1,2018-01-10 ,8.333333333333334,6.0,6.0,0.0,100.0,0.0
264,1515592800,2018-01-10 14:00:00 ,4975802,262.33,257.15,269.15,1031,68,1,Clear,01d,12.524000000000012,1,2018-01-10 ,11.61904761904762,21.0,18.0,3.0,86.0,14.0
265,1515596400,2018-01-10 15:00:00 ,4975802,266.04,261.15,271.15,1031,58,2,Clear,01d,19.20200000000008,1,2018-01-10 ,10.68,25.0,24.0,1.0,96.0,4.0
266,1515600000,2018-01-10 16:00:00 ,4975802,269.93,265.15,273.15,1031,54,1,Clear,01d,26.204000000000054,1,2018-01-10 ,30.2,15.0,15.0,0.0,100.0,0.0
267,1515603600,2018-01-10 17:00:00 ,4975802,271.59,269.15,274.15,1030,47,1,Clear,01d,29.192,1,2018-01-10 ,34.666666666666664,6.0,6.0,0.0,100.0,0.0
268,1515607200,2018-01-10 18:00:00 ,4975802,272.61,271.15,274.15,1029,47,1,Clear,01d,31.028000000000066,1,2018-01-10 ,41.36363636363637,11.0,6.0,5.0,55.0,45.0
269,1515610800,2018-01-10 19:00:00 ,4975802,273.79,272.15,275.15,1028,43,1,Clear,01d,33.15200000000008,1,2018-01-10 ,12.0,9.0,9.0,0.0,100.0,0.0
270,1515614400,2018-01-10 20:00:00 ,4975802,274.65,274.15,275.15,1028,43,2,Clear,01d,34.7,1,2018-01-10 ,37.22727272727273,22.0,14.0,8.0,64.0,36.0
271,1515618000,2018-01-10 21:00:00 ,4975802,274.49,274.15,275.15,1028,47,2,Clear,01d,34.412000000000056,1,2018-01-10 ,30.66666666666667,9.0,6.0,3.0,67.0,33.0
272,1515621600,2018-01-10 22:00:00 ,4975802,273.51,272.15,275.15,1029,54,3,Clear,01n,32.648000000000025,1,2018-01-10 ,102.0,13.0,10.0,3.0,77.0,23.0
273,1515625200,2018-01-10 23:00:00 ,4975802,270.6,269.15,272.15,1029,54,5,Clear,01n,27.410000000000075,1,2018-01-10 ,14.333333333333336,12.0,9.0,3.0,75.0,25.0
274,1515628800,2018-01-11 00:00:00 ,4975802,269.11,266.15,272.15,1029,63,1,Clear,01n,24.728000000000065,1,2018-01-11 ,11.653846153846152,26.0,25.0,1.0,96.0,4.0
275,1515632400,2018-01-11 01:00:00 ,4975802,269.08,265.15,272.15,1028,63,2,Clear,01n,24.67400000000001,1,2018-01-11 ,12.73913043478261,23.0,22.0,1.0,96.0,4.0
276,1515636000,2018-01-11 02:00:00 ,4975802,269.43,265.15,272.15,1027,68,3,Clear,01n,25.304000000000052,1,2018-01-11 ,11.1,20.0,15.0,5.0,75.0,25.0
277,1515639600,2018-01-11 03:00:00 ,4975802,270.77,267.15,274.15,1028,68,5,Clouds,02n,27.716000000000008,2,2018-01-11 ,13.214285714285715,14.0,13.0,1.0,93.0,7.0
278,1515643200,2018-01-11 04:00:00 ,4975802,271.61,270.15,274.15,1027,63,2,Clouds,02n,29.228000000000065,2,2018-01-11 ,23.09090909090909,11.0,10.0,1.0,91.0,9.0
279,1515646800,2018-01-11 05:00:00 ,4975802,272.49,271.15,274.15,1027,68,1,Clear,01n,30.81200000000005,1,2018-01-11 ,14.555555555555555,9.0,8.0,1.0,89.0,11.0
280,1515650400,2018-01-11 06:00:00 ,4975802,272.65,271.15,274.15,1026,68,1,Clouds,04n,31.1,2,2018-01-11 ,10.333333333333334,3.0,3.0,0.0,100.0,0.0
281,1515654000,2018-01-11 07:00:00 ,4975802,272.84,272.15,274.15,1025,68,5,Clouds,04n,31.442,2,2018-01-11 ,26.66666666666667,6.0,6.0,0.0,100.0,0.0
282,1515657600,2018-01-11 08:00:00 ,4975802,273.16,272.15,275.15,1026,80,1,Clouds,03n,32.01800000000009,2,2018-01-11 ,25.75,4.0,1.0,3.0,25.0,75.0
283,1515661200,2018-01-11 09:00:00 ,4975802,273.65,272.15,275.15,1026,74,1,Clouds,04n,32.9,2,2018-01-11 ,27.0,2.0,1.0,1.0,50.0,50.0
284,1515664800,2018-01-11 10:00:00 ,4975802,273.82,272.15,275.15,1026,80,6,Clouds,04n,33.20600000000003,2,2018-01-11 ,8.0,1.0,1.0,0.0,100.0,0.0
285,1515668400,2018-01-11 11:00:00 ,4975802,274.57,274.15,275.15,1026,86,5,Clouds,04n,34.556000000000026,2,2018-01-11 ,7.0,2.0,2.0,0.0,100.0,0.0
286,1515672000,2018-01-11 12:00:00 ,4975802,274.49,272.15,276.15,1026,86,5,Clouds,04n,34.412000000000056,2,2018-01-11 ,14.25,4.0,4.0,0.0,100.0,0.0
287,1515675600,2018-01-11 13:00:00 ,4975802,274.12,272.15,276.15,1026,82,5,Clouds,04d,33.74600000000005,2,2018-01-11 ,9.884615384615383,26.0,23.0,3.0,88.0,12.0
288,1515679200,2018-01-11 14:00:00 ,4975802,274.79,273.15,276.15,1026,86,1,Clouds,04d,34.952000000000076,2,2018-01-11 ,10.971428571428573,35.0,31.0,4.0,89.0,11.0
289,1515682800,2018-01-11 15:00:00 ,4975802,276.66,274.15,279.15,1026,86,5,Clouds,04d,38.318000000000076,2,2018-01-11 ,12.68421052631579,19.0,18.0,1.0,95.0,5.0
290,1515686400,2018-01-11 16:00:00 ,4975802,278.15,276.15,280.15,1025,81,1,Clouds,03d,41.0,2,2018-01-11 ,8.2,15.0,14.0,1.0,93.0,7.0
291,1515690000,2018-01-11 17:00:00 ,4975802,279.63,277.15,282.15,1024,70,2,Clouds,02d,43.66400000000003,2,2018-01-11 ,9.576923076923077,26.0,23.0,3.0,88.0,12.0
292,1515693600,2018-01-11 18:00:00 ,4975802,280.77,279.15,284.15,1024,71,2,Rain,10d,45.71600000000001,7,2018-01-11 ,14.538461538461537,26.0,19.0,7.0,73.0,27.0
293,1515697200,2018-01-11 19:00:00 ,4975802,281.28,279.15,284.15,1023,76,1,Clear,01d,46.63399999999999,1,2018-01-11 ,25.1875,32.0,26.0,6.0,81.0,19.0
294,1515700800,2018-01-11 20:00:00 ,4975802,281.95,280.15,284.15,1023,76,4,Clear,01d,47.84000000000002,1,2018-01-11 ,15.217391304347824,23.0,18.0,5.0,78.0,22.0
295,1515704400,2018-01-11 21:00:00 ,4975802,281.46,280.15,283.15,1023,81,2,Clear,01d,46.95800000000001,1,2018-01-11 ,13.393939393939394,33.0,22.0,11.0,67.0,33.0
296,1515708000,2018-01-11 22:00:00 ,4975802,280.97,279.15,283.15,1024,93,2,Clear,01n,46.07600000000009,1,2018-01-11 ,12.196078431372547,51.0,41.0,10.0,80.0,20.0
297,1515711600,2018-01-11 23:00:00 ,4975802,281.14,280.15,282.15,1024,93,1,Clear,01n,46.38200000000002,1,2018-01-11 ,22.11111111111111,54.0,41.0,13.0,76.0,24.0
298,1515715200,2018-01-12 00:00:00 ,4975802,280.15,280.15,280.15,1024,100,2,Clear,01n,44.6,1,2018-01-12 ,11.35483870967742,31.0,25.0,6.0,81.0,19.0
299,1515718800,2018-01-12 01:00:00 ,4975802,280.0,278.15,281.15,1023,100,5,Clear,01n,44.33000000000004,1,2018-01-12 ,20.5,26.0,12.0,14.0,46.0,54.0
300,1515722400,2018-01-12 02:00:00 ,4975802,280.51,279.15,281.15,1023,100,5,Clear,01n,45.24800000000002,1,2018-01-12 ,23.764705882352942,17.0,10.0,7.0,59.0,41.0
301,1515726000,2018-01-12 03:00:00 ,4975802,280.15,280.15,280.15,1022,100,2,Clear,01n,44.6,1,2018-01-12 ,33.7,30.0,13.0,17.0,43.0,57.0
302,1515729600,2018-01-12 04:00:00 ,4975802,279.99,279.15,281.15,1022,100,3,Clear,01n,44.31200000000005,1,2018-01-12 ,18.705882352941178,17.0,11.0,6.0,65.0,35.0
303,1515733200,2018-01-12 05:00:00 ,4975802,279.81,279.15,280.15,1023,100,2,Clouds,02n,43.988000000000035,2,2018-01-12 ,22.272727272727273,11.0,5.0,6.0,45.0,55.0
304,1515736800,2018-01-12 06:00:00 ,4975802,279.55,279.15,280.15,1022,93,2,Mist,50n,43.52000000000007,6,2018-01-12 ,25.58333333333333,12.0,9.0,3.0,75.0,25.0
306,1515740400,2018-01-12 07:00:00 ,4975802,279.76,279.15,280.15,1022,100,3,Rain,10n,43.89800000000002,7,2018-01-12 ,23.384615384615387,13.0,10.0,3.0,77.0,23.0
309,1515744000,2018-01-12 08:00:00 ,4975802,279.15,278.15,280.15,1022,100,5,Mist,50n,42.8,6,2018-01-12 ,11.2,5.0,3.0,2.0,60.0,40.0
311,1515747600,2018-01-12 09:00:00 ,4975802,279.15,279.15,279.15,1020,100,2,Fog,50n,42.8,4,2018-01-12 ,15.0,2.0,2.0,0.0,100.0,0.0
313,1515751200,2018-01-12 10:00:00 ,4975802,279.15,279.15,279.15,1019,100,2,Mist,50n,42.8,6,2018-01-12 ,35.0,1.0,0.0,1.0,0.0,100.0
316,1515754800,2018-01-12 11:00:00 ,4975802,279.36,279.15,280.15,1019,100,3,Mist,50n,43.17800000000007,6,2018-01-12 ,22.0,1.0,1.0,0.0,100.0,0.0
319,1515758400,2018-01-12 12:00:00 ,4975802,280.16,279.15,281.15,1018,100,2,Mist,50n,44.618000000000094,6,2018-01-12 ,10.0,3.0,3.0,0.0,100.0,0.0
322,1515762000,2018-01-12 13:00:00 ,4975802,280.67,280.15,282.15,1018,100,5,Rain,10d,45.536000000000065,7,2018-01-12 ,35.166666666666664,6.0,6.0,0.0,100.0,0.0
324,1515765600,2018-01-12 14:00:00 ,4975802,280.63,279.15,282.15,1016,100,1,Fog,50d,45.46400000000003,4,2018-01-12 ,20.0,18.0,15.0,3.0,83.0,17.0
327,1515769200,2018-01-12 15:00:00 ,4975802,280.98,280.15,282.15,1016,100,3,Fog,50d,46.094000000000065,4,2018-01-12 ,10.571428571428571,14.0,8.0,6.0,57.0,43.0
329,1515772800,2018-01-12 16:00:00 ,4975802,281.96,280.15,284.15,1013,100,3,Mist,50d,47.858,6,2018-01-12 ,23.40625,32.0,17.0,15.0,53.0,47.0
332,1515776400,2018-01-12 17:00:00 ,4975802,282.31,280.15,284.15,1014,100,6,Fog,50d,48.488000000000035,4,2018-01-12 ,34.25,52.0,33.0,19.0,63.0,37.0
335,1515780000,2018-01-12 18:00:00 ,4975802,282.96,281.15,284.15,1011,100,3,Fog,50d,49.658,4,2018-01-12 ,31.31707317073171,82.0,32.0,50.0,39.0,61.0
338,1515783600,2018-01-12 19:00:00 ,4975802,283.32,281.15,286.15,1009,100,5,Fog,50d,50.30600000000002,4,2018-01-12 ,30.0,89.0,33.0,56.0,37.0,63.0
