dt_iso,city_id,pressure,humidity,wind_speed,avg_temp_f,weather_type,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-06-16,4930956,1014.125,67.75,2.2083333333333335,66.68150000000006,1.0,20.072831833305507,8696.0,7189.0,1507.0,83.0,17.0
2018-06-17,4930956,1017.0,63.583333333333336,2.125,71.48750000000007,1.0,21.78022233326441,8769.0,6938.0,1831.0,79.0,21.0
2018-06-18,4930956,1014.1666666666666,64.58333333333333,3.9583333333333335,74.62250000000002,1.0,44.75709755010391,4574.0,3209.0,1365.0,70.0,30.0
2018-06-19,4930956,1005.9166666666666,67.66666666666667,3.6666666666666665,75.30875000000005,1.0,27.5958538416663,5286.0,3271.0,2015.0,62.0,38.0
2018-06-20,4930956,1010.8333333333334,58.291666666666664,2.4583333333333335,68.68775000000004,1.0,20.25643131492692,8119.0,6857.0,1262.0,84.0,16.0
2018-06-21,4930956,1007.875,75.79166666666667,2.4583333333333335,70.32650000000005,1.0,35.32984911995724,9177.0,7626.0,1551.0,83.0,17.0
2018-06-22,4930956,1015.4583333333334,76.5,2.625,65.47700000000005,1.0,19.45113614396541,8284.0,7020.0,1264.0,85.0,15.0
2018-06-23,4930956,1015.4583333333334,75.54166666666667,2.875,61.143500000000046,1.0,16.65427744957164,4429.0,3981.0,448.0,90.0,10.0
2018-06-24,4930956,1009.625,84.125,2.7083333333333335,64.30325000000006,6.0,77.50298659297825,8040.0,6407.0,1633.0,80.0,20.0
2018-06-25,4930956,1011.4166666666666,83.04166666666667,3.25,67.95200000000004,7.0,42.415270398271055,5901.0,3624.0,2277.0,61.0,39.0
2018-06-26,4930956,1022.4166666666666,66.45833333333333,1.9583333333333333,63.313250000000046,1.0,38.01633780770647,5119.0,3158.0,1961.0,62.0,38.0
2018-06-27,4930956,1019.5416666666666,69.04166666666667,3.6666666666666665,68.35625000000006,1.0,53.929217984408524,7811.0,6249.0,1562.0,80.0,20.0
2018-06-28,4930956,1012.0416666666666,88.125,3.3333333333333335,69.29525000000005,7.0,36.22492828020478,7108.0,5872.0,1236.0,83.0,17.0
2018-06-29,4930956,1011.2916666666666,77.95833333333333,2.25,75.79250000000003,6.0,200.6256683230565,6668.0,3752.0,2916.0,56.0,44.0
2018-06-30,4930956,1015.6666666666666,65.66666666666667,1.7916666666666667,78.62600000000003,1.0,27.538044026458092,6946.0,5497.0,1449.0,79.0,21.0
2018-07-01,4930956,1015.6666666666666,70.08333333333333,2.25,81.79925000000004,1.0,68.0343643183062,6330.0,5010.0,1320.0,79.0,21.0
2018-07-02,4930956,1018.625,74.25,2.375,78.35975000000003,1.0,81.61210921545693,6989.0,3967.0,3022.0,57.0,43.0
2018-07-03,4930956,1020.0,73.66666666666667,2.375,81.50825000000005,[1. 6.],80.66496178245723,6561.0,3797.0,2764.0,58.0,42.0
2018-07-04,4930956,1024.8333333333333,67.20833333333333,1.8333333333333333,82.22600000000004,1.0,47.196175057781055,8384.0,7023.0,1361.0,84.0,16.0
2018-07-05,4930956,1024.125,73.33333333333333,2.0416666666666665,81.09950000000003,6.0,28.721619760616047,8277.0,7092.0,1185.0,86.0,14.0
2018-07-06,4930956,1015.8333333333334,76.16666666666667,3.7916666666666665,79.21025000000004,2.0,30.594444419435536,9291.0,7703.0,1588.0,83.0,17.0
2018-07-07,4930956,1024.5,51.5,3.125,67.93475000000007,1.0,39.656181332801616,9634.0,7954.0,1680.0,83.0,17.0
2018-07-08,4930956,1026.7083333333333,64.25,1.875,68.90825000000005,1.0,28.019373269848575,9417.0,7190.0,2227.0,76.0,24.0
